receiver_id,history_regime,direction,split,site_index,site_label,gravity_hat_conflict,gravity_hat_aligned,gravity_hat_edited,normalized_recovery_g,valid,invalid_reasons,writable_indicator,common_strict
eval_50230_high,hist32,high,heldout,11,after_block_11,0.0445344262335282,0.0651828046177614,0.04915311343618197,0.22368280533741744,True,,False,True
eval_50230_high,hist32,high,heldout,12,after_block_12,0.0445344262335282,0.0651828046177614,0.0533125511507532,0.42512417943327946,True,,False,True
eval_50230_high,hist32,high,heldout,13,after_block_13,0.0445344262335282,0.0651828046177614,0.05447458683543835,0.48140151332660164,True,,False,True
eval_50230_high,hist32,high,heldout,14,after_block_14,0.0445344262335282,0.0651828046177614,0.058099724729409226,0.6569667720850803,True,,False,True
eval_50230_high,hist32,high,heldout,15,after_block_15,0.0445344262335282,0.0651828046177614,0.060815253603284575,0.7884797085173614,True,,False,True
eval_50230_high,hist32,high,heldout,16,after_block_16,0.0445344262335282,0.0651828046177614,0.060686775093714326,0.7822575003042287,True,,False,True
eval_50230_high,hist32,high,heldout,17,after_block_17,0.0445344262335282,0.0651828046177614,0.058483123064142536,0.675534735515374,True,,False,True
eval_50230_high,hist32,high,heldout,18,after_block_18,0.0445344262335282,0.0651828046177614,0.05839316222167508,0.6711779361196331,True,,False,True
eval_50230_high,hist32,high,heldout,19,after_block_19,0.0445344262335282,0.0651828046177614,0.052925891200412585,0.40639825611157865,True,,False,True
eval_50230_high,hist32,high,heldout,20,after_block_20,0.0445344262335282,0.0651828046177614,0.05283216014200891,0.40185886533427434,True,,False,True
eval_50230_high,hist32,high,heldout,21,after_block_21,0.0445344262335282,0.0651828046177614,0.050462925415214986,0.2871169382586336,True,,False,True
eval_50230_high,hist32,high,heldout,22,after_block_22,0.0445344262335282,0.0651828046177614,0.0499590346348259,0.26271353131729963,True,,False,True
eval_50230_high,hist32,high,heldout,23,after_block_23,0.0445344262335282,0.0651828046177614,0.04757720054188304,0.14736141752798654,True,,False,True
eval_50230_high,hist32,high,heldout,24,after_block_24,0.0445344262335282,0.0651828046177614,0.04800309517597351,0.16798747474978162,True,,False,True
eval_50230_high,hist32,high,heldout,25,after_block_25,0.0445344262335282,0.0651828046177614,0.04831843308876124,0.1832592751265376,True,,False,True
eval_50230_high,hist32,high,heldout,26,after_block_26,0.0445344262335282,0.0651828046177614,0.0457372122537806,0.058250870740088306,True,,False,True
eval_50230_high,hist32,high,heldout,27,after_block_27,0.0445344262335282,0.0651828046177614,0.04562474206508953,0.0528039447588716,True,,False,True
eval_50230_high,hist32,high,heldout,28,after_block_28,0.0445344262335282,0.0651828046177614,0.044897774875224776,0.017596957733689394,True,,False,True
eval_50230_high,hist32,high,heldout,29,after_block_29,0.0445344262335282,0.0651828046177614,0.0445344262335282,0.0,True,,False,True
eval_50247_high,hist32,high,heldout,0,after_block_0,0.04394591296189809,0.06380902055331113,0.06390508997004664,1.0048365753592878,True,,True,True
eval_50247_high,hist32,high,heldout,1,after_block_1,0.04394591296189809,0.06380902055331113,0.06309761880103884,0.9641847707364868,True,,True,True
eval_50247_high,hist32,high,heldout,2,after_block_2,0.04394591296189809,0.06380902055331113,0.0584753214190132,0.7314771059990773,True,,False,True
eval_50247_high,hist32,high,heldout,3,after_block_3,0.04394591296189809,0.06380902055331113,0.05860396827202292,0.7379537790180227,True,,False,True
eval_50247_high,hist32,high,heldout,4,after_block_4,0.04394591296189809,0.06380902055331113,0.054002756623812015,0.5063076668960687,True,,False,True
eval_50247_high,hist32,high,heldout,5,after_block_5,0.04394591296189809,0.06380902055331113,0.053646422678665005,0.48836818066476734,True,,False,True
eval_50247_high,hist32,high,heldout,6,after_block_6,0.04394591296189809,0.06380902055331113,0.05128323957595318,0.36939469719365914,True,,False,True
eval_50247_high,hist32,high,heldout,7,after_block_7,0.04394591296189809,0.06380902055331113,0.051245729894343554,0.36750628766675086,True,,False,True
eval_50247_high,hist32,high,heldout,8,after_block_8,0.04394591296189809,0.06380902055331113,0.05107932978100187,0.3591289422500839,True,,False,True
eval_50247_high,hist32,high,heldout,9,after_block_9,0.04394591296189809,0.06380902055331113,0.049256422123465725,0.26735540434082955,True,,False,True
eval_50247_high,hist32,high,heldout,10,after_block_10,0.04394591296189809,0.06380902055331113,0.05079807115019364,0.34496909190874986,True,,False,True
eval_50247_high,hist32,high,heldout,11,after_block_11,0.04394591296189809,0.06380902055331113,0.05056767619963002,0.33336995267520797,True,,False,True
eval_50247_high,hist32,high,heldout,12,after_block_12,0.04394591296189809,0.06380902055331113,0.05467905112969375,0.5403554362478341,True,,False,True
eval_50247_high,hist32,high,heldout,13,after_block_13,0.04394591296189809,0.06380902055331113,0.055976158723706614,0.6056577857439227,True,,False,True
eval_50247_high,hist32,high,heldout,14,after_block_14,0.04394591296189809,0.06380902055331113,0.05894006193949189,0.754874276776101,True,,False,True
eval_50247_high,hist32,high,heldout,15,after_block_15,0.04394591296189809,0.06380902055331113,0.057140374427231896,0.6642697475513784,True,,False,True
eval_50247_high,hist32,high,heldout,16,after_block_16,0.04394591296189809,0.06380902055331113,0.057207911392751526,0.6676698683637343,True,,False,True
eval_50247_high,hist32,high,heldout,17,after_block_17,0.04394591296189809,0.06380902055331113,0.05424894784923639,0.518702063104787,True,,False,True
eval_50247_high,hist32,high,heldout,18,after_block_18,0.04394591296189809,0.06380902055331113,0.0559511446793702,0.6043984639474065,True,,False,True
eval_50247_high,hist32,high,heldout,19,after_block_19,0.04394591296189809,0.06380902055331113,0.052853156664085466,0.44843152871195435,True,,False,True
eval_50247_high,hist32,high,heldout,20,after_block_20,0.04394591296189809,0.06380902055331113,0.052380683006683366,0.4246450363301504,True,,False,True
eval_50247_high,hist32,high,heldout,21,after_block_21,0.04394591296189809,0.06380902055331113,0.049336606332703814,0.27139224544784507,True,,False,True
eval_50247_high,hist32,high,heldout,22,after_block_22,0.04394591296189809,0.06380902055331113,0.04934300795582549,0.2717145325367215,True,,False,True
eval_50247_high,hist32,high,heldout,23,after_block_23,0.04394591296189809,0.06380902055331113,0.047132363773597016,0.16042055841637035,True,,False,True
eval_50247_high,hist32,high,heldout,24,after_block_24,0.04394591296189809,0.06380902055331113,0.047692768920275616,0.18863392553929056,True,,False,True
eval_50247_high,hist32,high,heldout,25,after_block_25,0.04394591296189809,0.06380902055331113,0.04778070213650123,0.1930608872229511,True,,False,True
eval_50247_high,hist32,high,heldout,26,after_block_26,0.04394591296189809,0.06380902055331113,0.045252818222205615,0.06579560898479488,True,,False,True
eval_50247_high,hist32,high,heldout,27,after_block_27,0.04394591296189809,0.06380902055331113,0.04492477091710357,0.0492802020379049,True,,False,True
eval_50247_high,hist32,high,heldout,28,after_block_28,0.04394591296189809,0.06380902055331113,0.044265461030960546,0.016087516396507663,True,,False,True
eval_50247_high,hist32,high,heldout,29,after_block_29,0.04394591296189809,0.06380902055331113,0.04394591296189809,0.0,True,,False,True
eval_50288_low,hist32,low,heldout,0,after_block_0,0.015021985920547421,0.003203717091866532,0.0028370760108970697,1.03102324767564,True,,True,True
eval_50288_low,hist32,low,heldout,1,after_block_1,0.015021985920547421,0.003203717091866532,0.0028863782140591504,1.0268515535064877,True,,True,True
eval_50288_low,hist32,low,heldout,2,after_block_2,0.015021985920547421,0.003203717091866532,0.003797780600178676,0.9497334578419425,True,,True,True
eval_50288_low,hist32,low,heldout,3,after_block_3,0.015021985920547421,0.003203717091866532,0.0037507533572337577,0.9537126567945667,True,,True,True
eval_50288_low,hist32,low,heldout,4,after_block_4,0.015021985920547421,0.003203717091866532,0.005728657843391301,0.7863527401409947,True,,False,True
eval_50288_low,hist32,low,heldout,5,after_block_5,0.015021985920547421,0.003203717091866532,0.006009265533155683,0.7626091873557174,True,,False,True
eval_50288_low,hist32,low,heldout,6,after_block_6,0.015021985920547421,0.003203717091866532,0.013087180733471123,0.16371307973472915,True,,False,True
eval_50288_low,hist32,low,heldout,7,after_block_7,0.015021985920547421,0.003203717091866532,0.013520191937138203,0.12707393994665483,True,,False,True
eval_50288_low,hist32,low,heldout,8,after_block_8,0.015021985920547421,0.003203717091866532,0.019037493257855864,-0.33977119623167673,True,,False,True
eval_50288_low,hist32,low,heldout,9,after_block_9,0.015021985920547421,0.003203717091866532,0.02556133399797628,-0.8917844254694637,True,,False,True
eval_50288_low,hist32,low,heldout,10,after_block_10,0.015021985920547421,0.003203717091866532,0.025723655167581325,-0.9055191925455959,True,,False,True
eval_50288_low,hist32,low,heldout,11,after_block_11,0.015021985920547421,0.003203717091866532,0.027630131235837244,-1.0668352106437147,True,,False,True
eval_50288_low,hist32,low,heldout,12,after_block_12,0.015021985920547421,0.003203717091866532,0.02408997216355148,-0.7672854945554825,True,,False,True
eval_50288_low,hist32,low,heldout,13,after_block_13,0.015021985920547421,0.003203717091866532,0.019129784317876108,-0.3475803822772902,True,,False,True
eval_50288_low,hist32,low,heldout,14,after_block_14,0.015021985920547421,0.003203717091866532,0.01807599358198545,-0.2584141303357801,True,,False,True
eval_50288_low,hist32,low,heldout,15,after_block_15,0.015021985920547421,0.003203717091866532,0.016627559538011528,-0.13585522894585525,True,,False,True
eval_50288_low,hist32,low,heldout,16,after_block_16,0.015021985920547421,0.003203717091866532,0.016491928208757757,-0.12437881634939973,True,,False,True
eval_50288_low,hist32,low,heldout,17,after_block_17,0.015021985920547421,0.003203717091866532,0.012168919191779712,0.24141156121307808,True,,False,True
eval_50288_low,hist32,low,heldout,18,after_block_18,0.015021985920547421,0.003203717091866532,0.01197590009519448,0.2577438260636464,True,,False,True
eval_50288_low,hist32,low,heldout,19,after_block_19,0.015021985920547421,0.003203717091866532,0.012003591429940605,0.25540073037446026,True,,False,True
eval_50288_low,hist32,low,heldout,20,after_block_20,0.015021985920547421,0.003203717091866532,0.011377331419004877,0.3083915719278275,True,,False,True
eval_50288_low,hist32,low,heldout,21,after_block_21,0.015021985920547421,0.003203717091866532,0.012569808504649626,0.2074904075584053,True,,False,True
eval_50288_low,hist32,low,heldout,22,after_block_22,0.015021985920547421,0.003203717091866532,0.012361568018124654,0.22511062669063625,True,,False,True
eval_50288_low,hist32,low,heldout,23,after_block_23,0.015021985920547421,0.003203717091866532,0.013709229539764051,0.11107856825845237,True,,False,True
eval_50288_low,hist32,low,heldout,24,after_block_24,0.015021985920547421,0.003203717091866532,0.012317398948862917,0.22884798195831696,True,,False,True
eval_50288_low,hist32,low,heldout,25,after_block_25,0.015021985920547421,0.003203717091866532,0.012348510166593477,0.22621551368554776,True,,False,True
eval_50288_low,hist32,low,heldout,26,after_block_26,0.015021985920547421,0.003203717091866532,0.014762981195494471,0.021915623075385676,True,,False,True
eval_50288_low,hist32,low,heldout,27,after_block_27,0.015021985920547421,0.003203717091866532,0.014789352000951819,0.01968426365721518,True,,False,True
eval_50288_low,hist32,low,heldout,28,after_block_28,0.015021985920547421,0.003203717091866532,0.01575833418258946,-0.06230593268068577,True,,False,True
eval_50288_low,hist32,low,heldout,29,after_block_29,0.015021985920547421,0.003203717091866532,0.015021985920547421,-0.0,True,,False,True
eval_50301_high,hist32,high,heldout,0,after_block_0,0.0465813219944638,0.06649891624135643,0.06656501356732336,1.0033185396362438,True,,True,True
eval_50301_high,hist32,high,heldout,1,after_block_1,0.0465813219944638,0.06649891624135643,0.06607843897733098,0.9788891540407275,True,,True,True
eval_50301_high,hist32,high,heldout,2,after_block_2,0.0465813219944638,0.06649891624135643,0.060134193642059255,0.6804472206632013,True,,False,True
eval_50301_high,hist32,high,heldout,3,after_block_3,0.0465813219944638,0.06649891624135643,0.0602479847154489,0.6861603139203047,True,,False,True
eval_50301_high,hist32,high,heldout,4,after_block_4,0.0465813219944638,0.06649891624135643,0.05410364315383169,0.37767217597283165,True,,False,True
eval_50301_high,hist32,high,heldout,5,after_block_5,0.0465813219944638,0.06649891624135643,0.05392302720594886,0.368604015147585,True,,False,True
eval_50301_high,hist32,high,heldout,6,after_block_6,0.0465813219944638,0.06649891624135643,0.05217988282847949,0.2810861976912263,True,,False,True
eval_50301_high,hist32,high,heldout,7,after_block_7,0.0465813219944638,0.06649891624135643,0.05230641568623029,0.2874390160176936,True,,False,True
eval_50301_high,hist32,high,heldout,8,after_block_8,0.0465813219944638,0.06649891624135643,0.051309446036219765,0.23738429366255456,True,,False,True
eval_50301_high,hist32,high,heldout,9,after_block_9,0.0465813219944638,0.06649891624135643,0.04840375381027863,0.09149859130698738,True,,False,True
eval_50301_high,hist32,high,heldout,10,after_block_10,0.0465813219944638,0.06649891624135643,0.049977573124665296,0.1705151278865595,True,,False,True
eval_50301_high,hist32,high,heldout,11,after_block_11,0.0465813219944638,0.06649891624135643,0.049465775308391136,0.14481936313053195,True,,False,True
eval_50301_high,hist32,high,heldout,12,after_block_12,0.0465813219944638,0.06649891624135643,0.053794725295436954,0.3621623782248968,True,,False,True
eval_50301_high,hist32,high,heldout,13,after_block_13,0.0465813219944638,0.06649891624135643,0.055200802495911895,0.432757108845755,True,,False,True
eval_50301_high,hist32,high,heldout,14,after_block_14,0.0465813219944638,0.06649891624135643,0.05816381089256802,0.5815204765460681,True,,False,True
eval_50301_high,hist32,high,heldout,15,after_block_15,0.0465813219944638,0.06649891624135643,0.056811937131874,0.5136471308027721,True,,False,True
eval_50301_high,hist32,high,heldout,16,after_block_16,0.0465813219944638,0.06649891624135643,0.056925739712096746,0.5193608017819117,True,,False,True
eval_50301_high,hist32,high,heldout,17,after_block_17,0.0465813219944638,0.06649891624135643,0.0566181620578486,0.50391829148496,True,,False,True
eval_50301_high,hist32,high,heldout,18,after_block_18,0.0465813219944638,0.06649891624135643,0.05667643932456762,0.5068442104486978,True,,False,True
eval_50301_high,hist32,high,heldout,19,after_block_19,0.0465813219944638,0.06649891624135643,0.05492167863039658,0.41874317412776746,True,,False,True
eval_50301_high,hist32,high,heldout,20,after_block_20,0.0465813219944638,0.06649891624135643,0.05304796117963821,0.32466969178184174,True,,False,True
eval_50301_high,hist32,high,heldout,21,after_block_21,0.0465813219944638,0.06649891624135643,0.05061188933193546,0.20236215717169131,True,,False,True
eval_50301_high,hist32,high,heldout,22,after_block_22,0.0465813219944638,0.06649891624135643,0.050360326360839,0.18973196860683972,True,,False,True
eval_50301_high,hist32,high,heldout,23,after_block_23,0.0465813219944638,0.06649891624135643,0.04858343998887953,0.10052007132980371,True,,False,True
eval_50301_high,hist32,high,heldout,24,after_block_24,0.0465813219944638,0.06649891624135643,0.048764200717755335,0.10959550115507002,True,,False,True
eval_50301_high,hist32,high,heldout,25,after_block_25,0.0465813219944638,0.06649891624135643,0.048976233288678894,0.12024099218653024,True,,False,True
eval_50301_high,hist32,high,heldout,26,after_block_26,0.0465813219944638,0.06649891624135643,0.04843112579817993,0.09287285305577117,True,,False,True
eval_50301_high,hist32,high,heldout,27,after_block_27,0.0465813219944638,0.06649891624135643,0.0476892705447691,0.05562662521243756,True,,False,True
eval_50301_high,hist32,high,heldout,28,after_block_28,0.0465813219944638,0.06649891624135643,0.046948521527292966,0.01843593800925308,True,,False,True
eval_50301_high,hist32,high,heldout,29,after_block_29,0.0465813219944638,0.06649891624135643,0.0465813219944638,0.0,True,,False,True
eval_50000_high,hist32,high,heldout,0,after_block_0,0.04551214046886443,0.06537975040105169,0.06567496719022041,1.0148591999831063,True,,True,True
eval_50000_high,hist32,high,heldout,1,after_block_1,0.04551214046886443,0.06537975040105169,0.06495350913229048,0.9785459212146768,True,,True,True
eval_50000_high,hist32,high,heldout,2,after_block_2,0.04551214046886443,0.06537975040105169,0.05925707966873907,0.6918265079085651,True,,False,True
eval_50000_high,hist32,high,heldout,3,after_block_3,0.04551214046886443,0.06537975040105169,0.059381187152468595,0.6980732323083865,True,,False,True
eval_50000_high,hist32,high,heldout,4,after_block_4,0.04551214046886443,0.06537975040105169,0.053819991788929954,0.41816058138961537,True,,False,True
eval_50000_high,hist32,high,heldout,5,after_block_5,0.04551214046886443,0.06537975040105169,0.05398168446599203,0.42629908811558653,True,,False,True
eval_50000_high,hist32,high,heldout,6,after_block_6,0.04551214046886443,0.06537975040105169,0.052359465294000526,0.34464763746155647,True,,False,True
eval_50000_high,hist32,high,heldout,7,after_block_7,0.04551214046886443,0.06537975040105169,0.05252589556725129,0.35302460247238715,True,,False,True
eval_50000_high,hist32,high,heldout,8,after_block_8,0.04551214046886443,0.06537975040105169,0.051561723532924285,0.30449475728124703,True,,False,True
eval_50000_high,hist32,high,heldout,9,after_block_9,0.04551214046886443,0.06537975040105169,0.04987136780449725,0.21941377702259457,True,,False,True
eval_50000_high,hist32,high,heldout,10,after_block_10,0.04551214046886443,0.06537975040105169,0.051303771578048656,0.2915112149348813,True,,False,True
eval_50000_high,hist32,high,heldout,11,after_block_11,0.04551214046886443,0.06537975040105169,0.050362997873096026,0.24415908208328477,True,,False,True
eval_50000_high,hist32,high,heldout,12,after_block_12,0.04551214046886443,0.06537975040105169,0.05469159511029871,0.4620311488279605,True,,False,True
eval_50000_high,hist32,high,heldout,13,after_block_13,0.04551214046886443,0.06537975040105169,0.05650341296300594,0.5532257041313605,True,,False,True
eval_50000_high,hist32,high,heldout,14,after_block_14,0.04551214046886443,0.06537975040105169,0.05960532387534963,0.7093547464737069,True,,False,True
eval_50000_high,hist32,high,heldout,15,after_block_15,0.04551214046886443,0.06537975040105169,0.060643723825661,0.7616207187701065,True,,False,True
eval_50000_high,hist32,high,heldout,16,after_block_16,0.04551214046886443,0.06537975040105169,0.060843637164694354,0.7716829929800243,True,,False,True
eval_50000_high,hist32,high,heldout,17,after_block_17,0.04551214046886443,0.06537975040105169,0.059305369118953934,0.6942570695302039,True,,False,True
eval_50000_high,hist32,high,heldout,18,after_block_18,0.04551214046886443,0.06537975040105169,0.05733769138027088,0.5952175904283296,True,,False,True
eval_50000_high,hist32,high,heldout,19,after_block_19,0.04551214046886443,0.06537975040105169,0.054169484954946306,0.43575168405416603,True,,False,True
eval_50000_high,hist32,high,heldout,20,after_block_20,0.04551214046886443,0.06537975040105169,0.05271263370823362,0.36242372705857084,True,,False,True
eval_50000_high,hist32,high,heldout,21,after_block_21,0.04551214046886443,0.06537975040105169,0.049588378503633436,0.20517002541735743,True,,False,True
eval_50000_high,hist32,high,heldout,22,after_block_22,0.04551214046886443,0.06537975040105169,0.050645019482637596,0.2583541267063761,True,,False,True
eval_50000_high,hist32,high,heldout,23,after_block_23,0.04551214046886443,0.06537975040105169,0.04827695011276333,0.13916166329698607,True,,False,True
eval_50000_high,hist32,high,heldout,24,after_block_24,0.04551214046886443,0.06537975040105169,0.048665537431149486,0.15872049899551707,True,,False,True
eval_50000_high,hist32,high,heldout,25,after_block_25,0.04551214046886443,0.06537975040105169,0.048855696007713244,0.16829178498375688,True,,False,True
eval_50000_high,hist32,high,heldout,26,after_block_26,0.04551214046886443,0.06537975040105169,0.04656258425319112,0.052872176769731855,True,,False,True
eval_50000_high,hist32,high,heldout,27,after_block_27,0.04551214046886443,0.06537975040105169,0.046375766365469355,0.04346903827650516,True,,False,True
eval_50000_high,hist32,high,heldout,28,after_block_28,0.04551214046886443,0.06537975040105169,0.04565502163503028,0.00719166354954299,True,,False,True
eval_50000_high,hist32,high,heldout,29,after_block_29,0.04551214046886443,0.06537975040105169,0.04551214046886443,0.0,True,,False,True
eval_50014_high,hist32,high,heldout,0,after_block_0,0.04385402825832608,0.0649111250286957,0.06512456598955026,1.0101362957667983,True,,True,True
eval_50014_high,hist32,high,heldout,1,after_block_1,0.04385402825832608,0.0649111250286957,0.06383150336557288,0.9487288454388447,True,,True,True
eval_50014_high,hist32,high,heldout,2,after_block_2,0.04385402825832608,0.0649111250286957,0.05829465244216645,0.6857841962411656,True,,False,True
eval_50014_high,hist32,high,heldout,3,after_block_3,0.04385402825832608,0.0649111250286957,0.05837023486074415,0.6893735998233371,True,,False,True
eval_50014_high,hist32,high,heldout,4,after_block_4,0.04385402825832608,0.0649111250286957,0.05421730164288086,0.4921511021945536,True,,False,True
eval_50014_high,hist32,high,heldout,5,after_block_5,0.04385402825832608,0.0649111250286957,0.053981718925972824,0.480963296036986,True,,False,True
eval_50014_high,hist32,high,heldout,6,after_block_6,0.04385402825832608,0.0649111250286957,0.05261502540630207,0.41605911980724625,True,,False,True
eval_50014_high,hist32,high,heldout,7,after_block_7,0.04385402825832608,0.0649111250286957,0.05281011570945517,0.4253239441693408,True,,False,True
eval_50014_high,hist32,high,heldout,8,after_block_8,0.04385402825832608,0.0649111250286957,0.05262126836379453,0.41635559740624944,True,,False,True
eval_50014_high,hist32,high,heldout,9,after_block_9,0.04385402825832608,0.0649111250286957,0.05116224430565366,0.3470666505940788,True,,False,True
eval_50014_high,hist32,high,heldout,10,after_block_10,0.04385402825832608,0.0649111250286957,0.052743488991826806,0.4221598461763962,True,,False,True
eval_50014_high,hist32,high,heldout,11,after_block_11,0.04385402825832608,0.0649111250286957,0.05196551377770744,0.3852138596235827,True,,False,True
eval_50014_high,hist32,high,heldout,12,after_block_12,0.04385402825832608,0.0649111250286957,0.055426612852862205,0.549581203939777,True,,False,True
eval_50014_high,hist32,high,heldout,13,after_block_13,0.04385402825832608,0.0649111250286957,0.056436859276653345,0.5975577334114325,True,,False,True
eval_50014_high,hist32,high,heldout,14,after_block_14,0.04385402825832608,0.0649111250286957,0.059604470703068034,0.7479873705526731,True,,False,True
eval_50014_high,hist32,high,heldout,15,after_block_15,0.04385402825832608,0.0649111250286957,0.06145055094037184,0.8356575872703693,True,,False,True
eval_50014_high,hist32,high,heldout,16,after_block_16,0.04385402825832608,0.0649111250286957,0.0614617071224361,0.8361873935483154,True,,False,True
eval_50014_high,hist32,high,heldout,17,after_block_17,0.04385402825832608,0.0649111250286957,0.05869221125025474,0.7046642352334217,True,,False,True
eval_50014_high,hist32,high,heldout,18,after_block_18,0.04385402825832608,0.0649111250286957,0.05828230150171214,0.6851976509738382,True,,False,True
eval_50014_high,hist32,high,heldout,19,after_block_19,0.04385402825832608,0.0649111250286957,0.05247549460762979,0.4094328122875591,True,,False,True
eval_50014_high,hist32,high,heldout,20,after_block_20,0.04385402825832608,0.0649111250286957,0.04999723073410329,0.2917402404884981,True,,False,True
eval_50014_high,hist32,high,heldout,21,after_block_21,0.04385402825832608,0.0649111250286957,0.04893278234778809,0.2411896637436056,True,,False,True
eval_50014_high,hist32,high,heldout,22,after_block_22,0.04385402825832608,0.0649111250286957,0.049087601855957876,0.2485420309696345,True,,False,True
eval_50014_high,hist32,high,heldout,23,after_block_23,0.04385402825832608,0.0649111250286957,0.047038690601128266,0.15123938392511296,True,,False,True
eval_50014_high,hist32,high,heldout,24,after_block_24,0.04385402825832608,0.0649111250286957,0.04745042355034278,0.17079255185251113,True,,False,True
eval_50014_high,hist32,high,heldout,25,after_block_25,0.04385402825832608,0.0649111250286957,0.046966625476221074,0.14781701636451944,True,,False,True
eval_50014_high,hist32,high,heldout,26,after_block_26,0.04385402825832608,0.0649111250286957,0.04504203420791609,0.056418316472843774,True,,False,True
eval_50014_high,hist32,high,heldout,27,after_block_27,0.04385402825832608,0.0649111250286957,0.044869777040468815,0.04823783607111697,True,,False,True
eval_50014_high,hist32,high,heldout,28,after_block_28,0.04385402825832608,0.0649111250286957,0.044146769535312644,0.013902262034455486,True,,False,True
eval_50014_high,hist32,high,heldout,29,after_block_29,0.04385402825832608,0.0649111250286957,0.04385402825832608,0.0,True,,False,True
eval_50034_low,hist32,low,heldout,0,after_block_0,0.02151181316634574,0.016669812988946955,0.01649122777689714,1.0368825290183596,True,,True,True
eval_50034_low,hist32,low,heldout,1,after_block_1,0.02151181316634574,0.016669812988946955,0.016784540757636707,0.9763057074584027,True,,True,True
eval_50034_low,hist32,low,heldout,2,after_block_2,0.02151181316634574,0.016669812988946955,0.017462469985285757,0.8362955457873129,True,,False,True
eval_50034_low,hist32,low,heldout,3,after_block_3,0.02151181316634574,0.016669812988946955,0.01778448980721856,0.7697900087912779,True,,False,True
eval_50034_low,hist32,low,heldout,4,after_block_4,0.02151181316634574,0.016669812988946955,0.01841952803836319,0.6386379625545132,True,,False,True
eval_50034_low,hist32,low,heldout,5,after_block_5,0.02151181316634574,0.016669812988946955,0.01884628454876875,0.5505015530604467,True,,False,True
eval_50034_low,hist32,low,heldout,6,after_block_6,0.02151181316634574,0.016669812988946955,0.020884989392072895,0.12945554549929558,True,,False,True
eval_50034_low,hist32,low,heldout,7,after_block_7,0.02151181316634574,0.016669812988946955,0.02162382739395948,-0.023133875156922667,True,,False,True
eval_50034_low,hist32,low,heldout,8,after_block_8,0.02151181316634574,0.016669812988946955,0.020433664028730425,0.22266606735122377,True,,False,True
eval_50034_low,hist32,low,heldout,9,after_block_9,0.02151181316634574,0.016669812988946955,0.0204249080350845,0.22447440963233228,True,,False,True
eval_50034_low,hist32,low,heldout,10,after_block_10,0.02151181316634574,0.016669812988946955,0.017272628606644684,0.8755027683576886,True,,False,True
eval_50034_low,hist32,low,heldout,11,after_block_11,0.02151181316634574,0.016669812988946955,0.018789546946069317,0.5622193557495646,True,,False,True
eval_50034_low,hist32,low,heldout,12,after_block_12,0.02151181316634574,0.016669812988946955,0.015876829551319787,1.1637718728984379,True,,False,True
eval_50034_low,hist32,low,heldout,13,after_block_13,0.02151181316634574,0.016669812988946955,0.012394424407627953,1.8829798481370195,True,,False,True
eval_50034_low,hist32,low,heldout,14,after_block_14,0.02151181316634574,0.016669812988946955,0.019800355321785097,0.35346092149052144,True,,False,True
eval_50034_low,hist32,low,heldout,15,after_block_15,0.02151181316634574,0.016669812988946955,0.030457779559359965,-1.8475766347080491,False,detected_frames_below_58,False,False
eval_50034_low,hist32,low,heldout,16,after_block_16,0.02151181316634574,0.016669812988946955,0.029467028542225774,-1.6429605709254076,False,detected_frames_below_58,False,False
eval_50034_low,hist32,low,heldout,17,after_block_17,0.02151181316634574,0.016669812988946955,0.02764607522640123,-1.2668859635091818,False,detected_frames_below_58,False,False
eval_50034_low,hist32,low,heldout,18,after_block_18,0.02151181316634574,0.016669812988946955,0.025134891931838228,-0.7482607667806559,False,detected_frames_below_58,False,False
eval_50034_low,hist32,low,heldout,19,after_block_19,0.02151181316634574,0.016669812988946955,0.023754622261899623,-0.4631988875222971,False,detected_frames_below_58,False,False
eval_50034_low,hist32,low,heldout,20,after_block_20,0.02151181316634574,0.016669812988946955,0.020410939323983655,0.22735931475192456,True,,False,True
eval_50034_low,hist32,low,heldout,21,after_block_21,0.02151181316634574,0.016669812988946955,0.022898993696914404,-0.2864891531899702,True,,False,True
eval_50034_low,hist32,low,heldout,22,after_block_22,0.02151181316634574,0.016669812988946955,0.02455029575268338,-0.627526326934166,True,,False,True
eval_50034_low,hist32,low,heldout,23,after_block_23,0.02151181316634574,0.016669812988946955,0.02378555160563472,-0.46958660801009644,True,,False,True
eval_50034_low,hist32,low,heldout,24,after_block_24,0.02151181316634574,0.016669812988946955,0.021529868944201145,-0.0037289915724671562,True,,False,True
eval_50034_low,hist32,low,heldout,25,after_block_25,0.02151181316634574,0.016669812988946955,0.021575444459705103,-0.013141530571679272,True,,False,True
eval_50034_low,hist32,low,heldout,26,after_block_26,0.02151181316634574,0.016669812988946955,0.020803319722311663,0.14632247378699892,True,,False,True
eval_50034_low,hist32,low,heldout,27,after_block_27,0.02151181316634574,0.016669812988946955,0.020622583515877157,0.18364923954759013,True,,False,True
eval_50034_low,hist32,low,heldout,28,after_block_28,0.02151181316634574,0.016669812988946955,0.02087660464310272,0.1311872160203567,True,,False,True
eval_50034_low,hist32,low,heldout,29,after_block_29,0.02151181316634574,0.016669812988946955,0.02151181316634574,-0.0,True,,False,True
eval_50060_low,hist32,low,heldout,0,after_block_0,0.01102143680323288,0.006003853321373581,0.005804340475252606,1.039762735755628,True,,True,True
eval_50060_low,hist32,low,heldout,1,after_block_1,0.01102143680323288,0.006003853321373581,0.00599909137900197,1.0009490509502887,True,,True,True
