source,receiver_id,condition,gravity_true,gravity_hat_e3,gravity_hat_e0,fit_rmse,valid,invalid_reasons,detected_frames,detector_coverage,max_missing_run,max_adjacent_y_jump,future_r,future_g,future_b,future_color_coordinate
F1,eval_50012_low,Long_hue_3,0.012525382764279998,-0.04912403691915497,0.03260222015086704,0.00958610785517647,True,,64,1.0,0,0.010939632545931666,120.41899935649936,54.65008569938148,68.92637684854665,-0.2719507787303452
F1,eval_50012_low,Long_hue_6,0.012525382764279998,-0.05543590174357933,0.03605109985481836,0.013776437078018355,True,,64,1.0,0,0.02146357008037425,72.01059229579084,69.57169247009148,114.49719101123596,0.22780067384911212
F1,eval_50012_low,Long_hue_9,0.012525382764279998,-0.06249975757205849,0.04155787669405657,0.015166798592324027,True,,64,1.0,0,0.013633202755062857,45.46084490222421,75.34786874058065,161.1815821402572,0.5600047332692364
F1,eval_50013_low,Long_hue_1,0.017414317598493944,-0.04357840072230087,0.037087968906607004,0.013621296004360567,True,,64,1.0,0,0.01281620043947096,140.10493410478946,46.20525789933808,55.06094287391997,-0.4357523586981677
F1,eval_50013_low,Long_hue_4,0.017414317598493944,-0.06430796724306127,0.03947646983773205,0.018307808417987608,True,,64,1.0,0,0.02114617127021401,93.15549225825299,62.09063337208715,86.93828352287755,-0.034522063343994894
F1,eval_50013_low,Long_hue_7,0.017414317598493944,-0.07306798408616776,0.047257483425529025,0.017234736011727928,True,,64,1.0,0,0.021535469968784415,60.28519645821804,66.87683411738351,130.05545594900144,0.36655469343204117
F1,eval_50013_low,Long_hue_10,0.017414317598493944,-0.08219687072151625,0.054525552501918234,0.02031713040290622,True,,64,1.0,0,0.023447467870105543,38.60332821207466,73.8514805789396,156.15270064612594,0.6035724445769887
F1,eval_50014_low,Long_hue_2,0.022614128595001778,-0.0329941226958003,0.042969374639417905,0.019000616208139604,True,,64,1.0,0,0.023376262468887465,123.74839743589743,54.024979548907325,65.76912766265758,-0.305930914531986
F1,eval_50014_low,Long_hue_5,0.022614128595001778,-0.04576157929476509,0.04866470142550377,0.02132913382203285,True,,64,1.0,0,0.026113435039370136,78.56091788433834,64.42088744588744,99.40265416760786,0.11711237329618147
F1,eval_50014_low,Long_hue_8,0.022614128595001778,-0.05067740021138501,0.05756981739837638,0.02094288244976603,True,,64,1.0,0,0.016559014568956476,52.14829220720312,66.35763104718887,131.77970209765556,0.4329488297385758
F1,eval_50015_low,Long_hue_0,0.02469411667584542,-0.02518175046033604,0.040858848267768935,0.014831207164138343,True,,64,1.0,0,0.025712695485055392,135.980879444831,45.08577348066298,50.880683262834296,-0.4554184121596524
F1,eval_50015_low,Long_hue_3,0.02469411667584542,-0.03276227132805231,0.047015367519979,0.022862532559592974,True,,64,1.0,0,0.02521327598065881,104.05640613730247,60.22154801526098,79.84652017399131,-0.13164491968078196
F1,eval_50015_low,Long_hue_6,0.02469411667584542,-0.03796081648925222,0.054382153255958764,0.021320697519575646,True,,64,1.0,0,0.025173752248520587,68.75057726696645,66.43936388508892,109.25581395348837,0.2275493391490497
F1,eval_50015_low,Long_hue_9,0.02469411667584542,-0.044841760214483196,0.06194287601892459,0.024277479890875274,True,,64,1.0,0,0.02385603395320257,45.04306804306805,70.59601925605135,148.92257614508253,0.5355562245922724
F1,eval_50016_low,Long_hue_1,0.024402419060996557,-0.024659980379227224,0.043388247867861315,0.01748244744954391,True,,64,1.0,0,0.02190626981343935,131.04131478805886,49.83802286423254,59.556639487478165,-0.3750547878244215
F1,eval_50016_low,Long_hue_4,0.024402419060996557,-0.030470492934873313,0.049480445882454115,0.02364558396616027,True,,64,1.0,0,0.02688292995633601,88.48680510074354,63.29562629399586,87.4704654895666,-0.0057760591975952996
F1,eval_50016_low,Long_hue_7,0.024402419060996557,-0.039691583027367305,0.0570959580998021,0.02280225686822927,True,,64,1.0,0,0.018180510455061083,60.909244109446334,64.94965729849451,119.0336401786923,0.3230158074835141
F1,eval_50016_low,Long_hue_10,0.024402419060996557,-0.04439153828430693,0.06297380049341744,0.024845929718352124,True,,64,1.0,0,0.01583948103439481,38.62934996108661,69.49834633649932,156.08072916666669,0.6032116043079476
F1,eval_50017_low,Long_hue_2,0.0075862333014470144,-0.03901018871091138,0.02340966002621809,0.0058437728983921555,True,,64,1.0,0,0.0064637442707721204,156.71641791044777,50.52025974025974,58.95014411939012,-0.45332142762831745
F1,eval_50017_low,Long_hue_5,0.0075862333014470144,-0.03532535638535027,0.02545173354739438,0.004138254627660058,True,,64,1.0,0,0.0067817933728075985,107.69034469251861,72.84643108298172,96.6134985696597,-0.05421751224055145
F1,eval_50017_low,Long_hue_8,0.0075862333014470144,-0.03149500863052982,0.03286216248026389,0.007659275681449608,True,,64,1.0,0,0.008530183727033958,64.63884527681208,80.61451881251628,155.27579086800685,0.41214603620792123
F1,eval_50018_low,Long_hue_0,0.010997093215728306,-0.04028073519239256,0.029244556523235803,0.0068516739534469715,True,,64,1.0,0,0.006528510580977809,162.32340147606297,41.516627032084514,43.17786713671918,-0.5797800429341601
F1,eval_50018_low,Long_hue_3,0.010997093215728306,-0.04236248810953072,0.030602243348101545,0.006622708907441781,True,,64,1.0,0,0.0057546427149591795,122.28953007806521,55.11228095478474,68.32727010816899,-0.2830928853971652
F1,eval_50018_low,Long_hue_6,0.010997093215728306,-0.03945174467714256,0.0336748944074111,0.007482488393785066,True,,64,1.0,0,0.0066202090592334395,77.80615354736543,71.9722906765241,112.56733797017198,0.1825946677014333
F1,eval_50018_low,Long_hue_9,0.010997093215728306,-0.046487310928060875,0.03834981650002974,0.010847581621201627,True,,64,1.0,0,0.00793307086614159,46.859068367206724,76.21098269546546,160.60035722697654,0.5482579956731468
F1,eval_50019_low,Long_hue_1,0.020048734694221228,-0.03789935116417891,0.03960173033209718,0.016026747924341726,True,,64,1.0,0,0.01960063214636565,130.0144660894661,48.33378802910053,57.57958333333333,-0.3861256952392912
F1,eval_50019_low,Long_hue_4,0.020048734694221228,-0.054395503012201814,0.04315980330855698,0.02100464049539045,True,,64,1.0,0,0.023187745022996364,86.1658232301364,60.72710253456221,85.6393783651493,-0.003064196311280607
F1,eval_50019_low,Long_hue_7,0.020048734694221228,-0.061454973341775625,0.052145460939054124,0.020112159674105127,True,,64,1.0,0,0.01942480025310922,59.47569739409941,65.52069956634281,126.1455,0.3591712775365361
F1,eval_50019_low,Long_hue_10,0.020048734694221228,-0.06994514834630827,0.05947255358229901,0.022144879258004603,True,,64,1.0,0,0.017303117532227685,38.241802110065585,72.83380952380952,154.00296542645327,0.6021550796923358
F1,eval_50020_low,Long_hue_2,0.016127420481205825,-0.04927207059836164,0.036323156880427254,0.01381879779915328,True,,64,1.0,0,0.01297432069930371,132.87895752895753,49.44978021978022,61.05828768574282,-0.3703294318927986
F1,eval_50020_low,Long_hue_5,0.016127420481205825,-0.0723254662802694,0.039490187364012865,0.01823464014011341,True,,64,1.0,0,0.030483441125771837,79.11774622892635,64.91396683673469,98.1373593073593,0.10730079125726151
F1,eval_50020_low,Long_hue_8,0.016127420481205825,-0.07860280114135193,0.047915728041715545,0.01806558167328041,True,,64,1.0,0,0.018174366817241272,52.177323154002146,68.88353717724715,136.43837436841028,0.446734032857447
F1,eval_50021_low,Long_hue_0,0.012432922066907742,-0.041784412143831516,0.03104538275935817,0.007910389974605261,True,,64,1.0,0,0.006568883006262238,158.27235238987817,40.33128456200909,43.3597829506134,-0.5699119797804748
F1,eval_50021_low,Long_hue_3,0.012432922066907742,-0.04719957547634225,0.032408164024533816,0.008969396344597045,True,,64,1.0,0,0.00928382986200138,118.62378332628015,54.104536241502394,69.19485593516113,-0.26317370621727426
F1,eval_50021_low,Long_hue_6,0.012432922066907742,-0.052704513130738886,0.035809305973678,0.012703024949068645,True,,64,1.0,0,0.014262393108119498,72.80669435040204,68.87072938185285,113.54524151123864,0.21861080740842545
F1,eval_50021_low,Long_hue_9,0.012432922066907742,-0.05880999270064569,0.041635434346915016,0.014464266299136516,True,,64,1.0,0,0.012868547591180834,45.96016826923077,76.55643097104463,158.57599587912088,0.5505912760161497
F1,eval_50022_low,Long_hue_1,0.016146214477300393,-0.04747863787192696,0.03620665461304372,0.012898507938093311,True,,64,1.0,0,0.011412012403501093,146.34895833333331,45.63202338017659,54.33114208446016,-0.458529849533172
F1,eval_50022_low,Long_hue_4,0.016146214477300393,-0.06748770866395953,0.038452131027321014,0.018343764536118256,True,,64,1.0,0,0.017796047552879557,95.13333333333333,62.377006448072436,86.97513888888889,-0.04479854421319376
F1,eval_50022_low,Long_hue_7,0.016146214477300393,-0.07391359021010656,0.04530080599216633,0.016506049235709908,True,,64,1.0,0,0.015462722727971334,60.945127304653205,67.93825450227587,126.697005181076,0.3504110564370349
F1,eval_50022_low,Long_hue_10,0.016146214477300393,-0.08637164929946577,0.051801841437596176,0.0207130671755129,True,,64,1.0,0,0.020319401970778195,39.24805884137095,74.0984235924933,157.97734104387774,0.6019979286217001
F1,eval_50023_low,Long_hue_2,0.01567001929571491,-0.05225053345350359,0.03604333621195522,0.01407553808219985,True,,64,1.0,0,0.015677090679787287,135.53674794431328,50.42138177486599,60.5886649774329,-0.3821436592553368
F1,eval_50023_low,Long_hue_5,0.01567001929571491,-0.07210733776729004,0.03894863558698894,0.018366170252802513,True,,64,1.0,0,0.021226447015246674,80.93688811188812,65.8836127108186,96.20724785626786,0.08620302140356877
F1,eval_50023_low,Long_hue_8,0.01567001929571491,-0.07512697786955944,0.046344025364652104,0.017060026425593684,True,,64,1.0,0,0.01519631812101574,52.730054892656945,71.41206483733657,140.17987799181628,0.4533194418326268
F1,eval_50024_low,Long_hue_0,0.005389165559386035,-0.025846694407837795,0.016985323531804333,0.004673001765432643,True,,64,1.0,0,0.004838145231846003,192.25353023909986,43.50319602272727,48.13185550082102,-0.5995442455649412
F1,eval_50024_low,Long_hue_3,0.005389165559386035,-0.025565363961176472,0.018603082753915087,0.003914139458854342,True,,64,1.0,0,0.005140418152885795,157.81343537414966,60.18030487804878,77.32577863938984,-0.3422978896668632
F1,eval_50024_low,Long_hue_6,0.005389165559386035,-0.03011747046286715,0.02261149287081403,0.005324796854928374,True,,64,1.0,0,0.006131281697975832,101.3134620470775,84.17980295566502,127.54936020913594,0.11463591116903676
F1,eval_50024_low,Long_hue_9,0.005389165559386035,-0.03261154165329319,0.032246576217724886,0.008078765893512438,True,,64,1.0,0,0.0075866429105120314,54.59978929624947,80.46036414565826,168.79999146174862,0.5111920959725923
F1,eval_50025_low,Long_hue_1,0.019320798479742846,-0.04042733629080864,0.03878184013764035,0.014563111628153411,True,,64,1.0,0,0.012082380076821941,133.7334663933542,47.54106280193237,57.334596045776166,-0.3998515993321305
F1,eval_50025_low,Long_hue_4,0.019320798479742846,-0.058694869551282225,0.042266815240568086,0.020299974251000993,True,,64,1.0,0,0.02318626034905724,90.91181296144381,62.35780912735122,87.27042636753345,-0.020436305030308147
F1,eval_50025_low,Long_hue_7,0.019320798479742846,-0.06304406512330588,0.050567748427126524,0.018703697701333507,True,,64,1.0,0,0.020283739042423643,60.68898242877461,67.12223518199792,127.24066951566951,0.3541308484228375
F1,eval_50025_low,Long_hue_10,0.019320798479742846,-0.07232161788801444,0.05782750898589643,0.020971709620835825,True,,64,1.0,0,0.015561871906096147,39.11050278077699,74.14233831080125,157.57035559850058,0.6022947723224092
F1,eval_50026_low,Long_hue_2,0.020955334314552404,-0.038570084975073894,0.04105082197318124,0.0179151307837412,True,,64,1.0,0,0.022542419952753634,120.57536114233379,52.81511382046846,64.83589722829461,-0.30062610223279057
F1,eval_50026_low,Long_hue_5,0.020955334314552404,-0.05265280365085471,0.046943777314359225,0.021814500326337246,True,,64,1.0,0,0.02839514012361355,77.95520050125313,65.00354796853458,100.04871400426416,0.12411813281963587
F1,eval_50026_low,Long_hue_8,0.020955334314552404,-0.058837398254881317,0.055129740203288834,0.02122102663916697,True,,64,1.0,0,0.019115717153002865,51.371467286101435,67.14878833032704,137.46038085912335,0.45590251018892275
F1,eval_50027_low,Long_hue_0,0.004705016266898658,-0.02349174264715668,0.015311476236813084,0.004340162130021923,True,,64,1.0,0,0.004245273039305331,198.85460033678476,44.137228474515354,48.78344791115812,-0.606010075945075
F1,eval_50027_low,Long_hue_3,0.004705016266898658,-0.023783953309317887,0.017174114420456844,0.004021854733454476,True,,64,1.0,0,0.004073463859379567,162.2902644230769,60.38105911182834,76.67939980870398,-0.35824992636444886
F1,eval_50027_low,Long_hue_6,0.004705016266898658,-0.029066359629178157,0.020938620519091514,0.005173867320838277,True,,64,1.0,0,0.006330874656674146,103.10987249929558,83.15386693423896,127.8324980047885,0.10705105975802573
F1,eval_50027_low,Long_hue_9,0.004705016266898658,-0.03164920370837672,0.031319441430448645,0.008118263273273167,True,,64,1.0,0,0.006965679406624181,54.87213333937636,80.19687381202621,166.81217449865312,0.5049524806287311
F1,eval_50028_low,Long_hue_1,0.012439960016839068,-0.04567008328823862,0.03151009041514468,0.008860319807019007,True,,64,1.0,0,0.010645998726068973,151.69409833923936,43.76301943106817,51.4367983711204,-0.49356007181454686
F1,eval_50028_low,Long_hue_4,0.012439960016839068,-0.05035488722524122,0.03294726397929794,0.009640038658509032,True,,64,1.0,0,0.009827934187652376,103.6458495107936,62.38104145601618,83.38294815358279,-0.10834107693710636
F1,eval_50028_low,Long_hue_7,0.012439960016839068,-0.05795606442983975,0.0383251414382196,0.013068958174894823,True,,64,1.0,0,0.013205429740862806,61.08270797731382,70.28450653555582,131.14931840311587,0.3644897873944218
F1,eval_50028_low,Long_hue_10,0.012439960016839068,-0.06384357485608709,0.04214030222053713,0.015168267782169767,True,,64,1.0,0,0.015666619823882066,40.2918201624084,77.14486670084594,166.54499914551823,0.6103999249531623
F1,eval_50029_low,Long_hue_2,0.014681276865603991,-0.05068153269109416,0.035036986497072424,0.012119337919683707,True,,64,1.0,0,0.011191494464207086,138.2022621423819,49.62176108915239,60.58284430588667,-0.3904689804147594
F1,eval_50029_low,Long_hue_5,0.014681276865603991,-0.06698560342641402,0.037809083755649626,0.01617819938947408,True,,64,1.0,0,0.015516324892745459,83.31849056603772,66.08898944193061,99.7409515137719,0.0897110837941606
F1,eval_50029_low,Long_hue_8,0.014681276865603991,-0.07204433676592428,0.044853374872799806,0.017097203470879643,True,,64,1.0,0,0.022530820011135044,51.74430913721745,70.4034011775133,140.40966112740307,0.4614286754943532
F1,eval_50030_low,Long_hue_0,0.01939035744066626,-0.03843393336247518,0.03788609022937435,0.012727810272773523,True,,64,1.0,0,0.012057265569076603,147.0862914862915,42.257028964726125,48.02056962025317,-0.507751092422832
F1,eval_50030_low,Long_hue_3,0.01939035744066626,-0.05268586752275614,0.04054701106519525,0.018383907379577687,True,,64,1.0,0,0.01690017058369986,108.36761885648025,57.66701459302557,75.15240892066734,-0.1809895646710924
F1,eval_50030_low,Long_hue_6,0.01939035744066626,-0.06251568274926189,0.04763044967856199,0.01872308918753314,True,,64,1.0,0,0.01917589248712337,67.4935427398872,64.67176494384162,112.0911330049261,0.2483373933776569
F1,eval_50030_low,Long_hue_9,0.01939035744066626,-0.07396565413988616,0.055913328242351894,0.021319669181316364,True,,64,1.0,0,0.016406463684793038,45.64680232558139,69.7652770959987,147.9784377134134,0.5285035947132853
F1,eval_50031_low,Long_hue_1,0.00775534148743192,-0.03836712734534232,0.023730594450140377,0.0060747347238585435,True,,64,1.0,0,0.005813961230493159,164.6556206291546,45.13602670740678,51.46666666666667,-0.5237264299704454
F1,eval_50031_low,Long_hue_4,0.00775534148743192,-0.036852367010695254,0.025215924823806166,0.004754416693462047,True,,64,1.0,0,0.007691746864975313,121.24098898326466,65.93347123982383,84.12576364376866,-0.18072655317728473
F1,eval_50031_low,Long_hue_7,0.00775534148743192,-0.02673247688045011,0.031674324449599944,0.005932543376987078,True,,64,1.0,0,0.008752928872396759,75.15255766009534,77.04351676414862,135.3432662353223,0.285947281334815
F1,eval_50031_low,Long_hue_10,0.00775534148743192,-0.03311935150857772,0.03520413760789534,0.008112422932666157,True,,64,1.0,0,0.007971540714422964,44.117708709173066,80.07528744182093,177.8245135239332,0.6024396956534349
F1,eval_50000_high,Long_hue_2,0.06511387887451758,-0.013415477794019404,0.056944245816492524,0.018550533697131208,False,detected_frames_below_58,49,0.765625,15,0.07146122121907805,103.70694864048339,50.53412462908012,58.43961352657005,-0.27917542320308864
F1,eval_50000_high,Long_hue_5,0.06511387887451758,-0.023758475220335022,0.07275474286889028,0.03128021952563919,True,,60,0.9375,3,0.07134705071978353,71.11761133603238,62.27208329278972,89.23824761770061,0.1130026454904676
F1,eval_50000_high,Long_hue_8,0.06511387887451758,0.023600017880585567,0.07593156863219978,0.027359881481138226,False,detected_frames_below_58,55,0.859375,9,0.17059902537913674,45.90909090909091,68.79674796747967,138.16666666666666,0.5011935138694515
F1,eval_50001_high,Long_hue_0,0.0647655897226971,-0.02892689549960161,0.04965437803249883,0.01737033738833453,False,detected_frames_below_58,44,0.6875,20,0.07574401936487418,124.10483573274271,43.84682097240844,47.37958968239398,-0.4474181597810332
F1,eval_50001_high,Long_hue_3,0.0647655897226971,-0.005116735422082529,0.06285819417662199,0.018051469758940626,False,detected_frames_below_58,51,0.796875,13,0.08919109984418006,95.804,59.02135231316726,71.37809187279152,-0.14610361584537393
F1,eval_50001_high,Long_hue_6,0.0647655897226971,0.017121904842196823,0.07178144948055051,0.023710400846761754,False,detected_frames_below_58,57,0.890625,7,0.12452716337593472,64.0650406504065,62.473684210526315,105.80952380952381,0.24573710191300402
F1,eval_50001_high,Long_hue_9,0.0647655897226971,0.02082443595092219,0.07643093813000461,0.029840002774326753,False,detected_frames_below_58,54,0.84375,10,0.18226658071249868,41.99852809152974,70.79702075559702,147.25384038586253,0.5561637782456912
F1,eval_50002_high,Long_hue_1,0.05984931609265929,-0.025073073249246285,0.05261123732751035,0.014547529732210332,False,detected_frames_below_58,43,0.671875,21,0.08466243311383503,117.22327044025157,48.376068376068375,53.16086956521739,-0.37598805189836054
F1,eval_50002_high,Long_hue_4,0.05984931609265929,-0.011431335011113949,0.06704309760623499,0.013833185249201635,False,detected_frames_below_58,57,0.890625,7,0.037908748248574264,84.84697508896797,61.34928229665072,80.51162790697674,-0.026217850800889505
F1,eval_50002_high,Long_hue_7,0.05984931609265929,0.021027901343985293,0.07300797003987161,0.018435383968855107,False,detected_frames_below_58,56,0.875,8,0.103915059398063,53.87764698555057,62.24680842602044,116.91224229751364,0.36907685564155535
F1,eval_50002_high,Long_hue_10,0.05984931609265929,0.01773706515949558,0.075449503341671,0.026557319595854816,False,detected_frames_below_58,56,0.875,8,0.1447088832205834,36.34375,70.33229813664596,150.841242864249,0.6116809425384048
F1,eval_50003_high,Long_hue_2,0.06533233898124247,-0.015388917161109893,0.056999185290523925,0.018547558212537642,False,detected_frames_below_58,50,0.78125,14,0.06741625993549105,103.9116325229339,51.4134710539337,58.07982511811579,-0.28292731031765067
F1,eval_50003_high,Long_hue_5,0.06533233898124247,-0.0031297637403928306,0.07061475599299272,0.0238372945539397,False,detected_frames_below_58,56,0.875,8,0.06701893655549884,70.16356584355782,62.6498727735369,90.24689265536722,0.1251996097994063
F1,eval_50003_high,Long_hue_8,0.06533233898124247,0.033483518164193274,0.07443610702743905,0.020122487037233794,False,detected_frames_below_58,52,0.8125,12,0.13885591074951553,46.33181818181818,69.91849909431737,138.67090264521408,0.4991228456025118
F1,eval_50004_high,Long_hue_0,0.05310521705655745,-0.021227524529060175,0.051088058320493915,0.011769366406548272,False,detected_frames_below_58,50,0.78125,13,0.06416890196417757,125.12814814814814,46.143128941074146,47.871050643720444,-0.4465748861494642
F1,eval_50004_high,Long_hue_3,0.05310521705655745,-0.02661294763756319,0.06381021048972707,0.013819427287817229,True,,64,1.0,0,0.020224159814247855,95.99796195652173,56.867853161331425,70.13834735058992,-0.15565299791347117
F1,eval_50004_high,Long_hue_6,0.05310521705655745,-0.018487677516957977,0.07362823209185591,0.0240635982798518,True,,64,1.0,0,0.09280118881306265,60.88666681366172,59.377146510778225,99.37868438037866,0.24017678980475765
F1,eval_50004_high,Long_hue_9,0.05310521705655745,0.003008712255198708,0.07505828720608466,0.020448457255679727,True,,58,0.90625,5,0.10153154579024093,39.99243801444226,63.253660837486976,138.57279578805182,0.5520691552009835
F1,eval_50005_high,Long_hue_1,0.049266470942510986,-0.018581982566111904,0.05401830132031513,0.01089500690506557,True,,61,0.953125,1,0.02929488410571568,118.0229357798165,48.45064377682404,55.56108597285068,-0.3598364018548022
F1,eval_50005_high,Long_hue_4,0.049266470942510986,-0.01860189851543644,0.06574441773216634,0.012839077478555706,True,,64,1.0,0,0.028015790975095878,85.56591889559965,60.05645477518299,80.52883771929825,-0.03032655141534773
F1,eval_50005_high,Long_hue_7,0.049266470942510986,-0.006422045340309922,0.07398207653270937,0.019508425611869613,True,,59,0.921875,5,0.12130086381669858,52.85945945945946,61.53191489361702,113.93522267206478,0.3661733241857453
F1,eval_50005_high,Long_hue_10,0.049266470942510986,-0.003971268627779849,0.07533221708025772,0.02041450896379479,False,detected_frames_below_58,57,0.890625,7,0.10799439543741252,35.675862068965515,65.57792207792208,142.98722044728436,0.6006353235764753
F1,eval_50006_high,Long_hue_2,0.0668358973637735,-0.01622364565364291,0.05736173377690858,0.017852394004833478,False,detected_frames_below_58,52,0.8125,12,0.06230444202134433,103.08580901856764,51.21168384879725,59.363360587747366,-0.2691454104491794
F1,eval_50006_high,Long_hue_5,0.0668358973637735,0.008442931324022082,0.07154830864880975,0.02959167356782196,True,,61,0.953125,3,0.13867900979429681,71.22689075630252,61.87323943661972,89.93596059113301,0.1160879798192282
F1,eval_50006_high,Long_hue_8,0.0668358973637735,0.04077638919278974,0.07535378973481113,0.020405737679728895,False,detected_frames_below_58,55,0.859375,9,0.12531115062230114,45.83018867924528,68.34615384615384,135.15662650602408,0.4935521835407635
F1,eval_50007_high,Long_hue_0,0.0611354978442743,-0.021357538356920617,0.0496964787751091,0.013661048542323322,False,detected_frames_below_58,42,0.65625,22,0.07786645015975735,128.20954022988508,44.27344489519946,47.03639101331306,-0.4631956282278717
F1,eval_50007_high,Long_hue_3,0.0611354978442743,-0.01728261229614298,0.06322858830984417,0.014676379089552922,False,detected_frames_below_58,52,0.8125,12,0.051366695411128704,97.39137547441435,56.36845855477456,70.70639036516373,-0.1587468160327421
F1,eval_50007_high,Long_hue_6,0.0611354978442743,0.0019149490569262254,0.07444152402365785,0.02750365973906609,True,,64,1.0,0,0.12385468861846805,62.693962115232836,61.41484709526557,103.3600494743352,0.24489674756919197
F1,eval_50007_high,Long_hue_9,0.0611354978442743,0.01955547396678141,0.07550710114902523,0.0244955750180833,False,detected_frames_below_58,56,0.875,8,0.11924367810964154,41.534946236559136,70.10890201224846,151.56295589585045,0.5698042725696896
F1,eval_50008_high,Long_hue_1,0.05471699164799937,-0.02413512766352759,0.05533713565613364,0.013993891540016214,False,detected_frames_below_58,51,0.796875,13,0.06409964212393149,116.17824773413898,48.88510638297873,54.91472868217054,-0.35807150202881216
F1,eval_50008_high,Long_hue_4,0.05471699164799937,-0.015025871396580492,0.06847112234294156,0.014802107462569283,True,,64,1.0,0,0.019528458561888562,82.75992849452535,58.52360525082044,79.97861842105263,-0.01709066552570078
F1,eval_50008_high,Long_hue_7,0.05471699164799937,-0.003255332451948095,0.07464876884402015,0.022418681836453562,True,,58,0.90625,6,0.10847942891727658,52.98456867911559,60.98730242360379,113.2228037766831,0.3624281775682781
F1,eval_50008_high,Long_hue_10,0.05471699164799937,0.01404023651819903,0.07445582939149757,0.020883138131521747,False,detected_frames_below_58,54,0.84375,8,0.11475780242184452,36.68001736676435,67.36388312662754,145.43396617476373,0.5971751685020894
F1,eval_50009_high,Long_hue_2,0.06292371888632753,-0.024142440013154937,0.057940005016827556,0.016274267605595534,False,detected_frames_below_58,48,0.75,16,0.07400332840263457,105.78750575241602,52.379807961480324,59.92862953692115,-0.2767315091884438
F1,eval_50009_high,Long_hue_5,0.06292371888632753,-0.018707786025308627,0.07252808707845593,0.026917180041354596,True,,61,0.953125,3,0.09484219108298364,69.32620320855615,61.149732620320854,90.0609756097561,0.13009059169580814
F1,eval_50008_high,Long_hue_3,0.05471699164799937,-0.020909384982939275,0.064475192215944,0.013608204407543574,True,,64,1.0,0,0.01527307576891046,94.17642029666995,55.70490510865203,70.15922699808243,-0.1461471913973122
F1,eval_50009_high,Long_hue_1,0.06292371888632753,-0.03114880628224682,0.05370042242498717,0.015561190920215915,False,detected_frames_below_58,46,0.71875,18,0.07106840532893255,114.10949575970255,47.997246503496505,53.29359636184857,-0.36329017957264065
F1,eval_50009_high,Long_hue_9,0.06292371888632753,0.0200937955769743,0.07634539596265703,0.03085054514508733,False,detected_frames_below_58,57,0.890625,6,0.14334802700944438,40.45945945945946,68.95348837209302,146.71502590673575,0.5676818944600988
F1,eval_50010_high,Long_hue_4,0.04978673499321216,-0.013554903117955696,0.0653724636732305,0.012400653527310672,True,,64,1.0,0,0.02891112726643008,85.7186894838764,60.00893917963225,80.4783388704319,-0.031530952540696426
F1,eval_50010_high,Long_hue_10,0.04978673499321216,0.004104226335504376,0.07562024577871303,0.02013867666902161,True,,60,0.9375,4,0.10128399021892598,36.19349582898853,63.77819342493255,142.05306602258565,0.5938940369674324
F1,eval_50011_high,Long_hue_5,0.05559903293318277,-0.018886501127738473,0.07101615675293994,0.016458071886844446,True,,64,1.0,0,0.022948362067840122,72.66965849872491,61.47908745247148,89.72363055366144,0.10501648285130173
F1,eval_50012_high,Long_hue_0,0.05452538276428,-0.01552774403432002,0.05008351827514779,0.01186878957858399,False,detected_frames_below_58,47,0.734375,17,0.0730034498951776,127.74794520547945,44.04095563139932,46.657243816254415,-0.46495578396534576
F1,eval_50012_high,Long_hue_6,0.05452538276428,0.001219574961337516,0.07280060910926361,0.02186692327531665,True,,64,1.0,0,0.10231478517759807,63.254170596078175,59.46520768591063,102.07260954135955,0.23479825175940042
F1,eval_50013_high,Long_hue_1,0.05941431759849394,-0.024260586713857935,0.05312698330131415,0.01425882998068754,False,detected_frames_below_58,45,0.703125,19,0.07677256033439106,117.23728813559322,48.95964125560538,52.73542600896861,-0.3794836274236663
F1,eval_50013_high,Long_hue_7,0.05941431759849394,0.02205440675221731,0.07262114370105519,0.016822276265155794,False,detected_frames_below_58,56,0.875,8,0.10181690589568437,53.00217609641781,62.89912501257166,117.37535216830354,0.37782668129723396
F1,eval_50014_high,Long_hue_2,0.06461412859500178,-0.013531091164457032,0.057333186280530204,0.01789761391742897,False,detected_frames_below_58,49,0.765625,15,0.07028897249912724,103.88439306358381,53.130742049469966,61.18279569892473,-0.25869221911870094
F1,eval_50014_high,Long_hue_8,0.06461412859500178,0.03484083876268255,0.07371641923676998,0.020666229609570087,False,detected_frames_below_58,51,0.796875,13,0.1217300058567059,46.46190476190476,69.93434343434343,142.25738396624473,0.5076083099398125
F1,eval_50015_high,Long_hue_3,0.06669411667584542,-0.004964387241987531,0.06335434293256427,0.017759433221799754,False,detected_frames_below_58,55,0.859375,9,0.05472226009595871,94.78260869565217,57.45614035087719,69.8923076923077,-0.1511481016617305
F1,eval_50015_high,Long_hue_9,0.06669411667584542,0.08972874115931252,0.07273202457814124,0.09190584439843631,False,detected_frames_below_58,57,0.890625,6,0.4814208989225379,39.51700680272109,67.584,141.444,0.5632539020320354
F1,eval_50016_high,Long_hue_4,0.06640241906099656,-0.0065992275846615805,0.06984855376176347,0.023756675005926722,True,,62,0.96875,2,0.04420493249532187,78.00902382645803,60.15057034220533,80.35548541963016,0.014816839987334907
F1,eval_50016_high,Long_hue_10,0.06640241906099656,0.02675315168924776,0.07962983511757413,0.03355153043483334,True,,59,0.921875,5,0.18163040180784684,35.30625,67.44692737430168,145.27611940298507,0.6089734549754259
