receiver_id,pair_id,condition,direction,gravity_hat_conflict,gravity_hat_aligned,gravity_hat_edited,recovery_denominator,normalized_recovery_g,valid,invalid_reasons,outcome,future_color_coordinate,future_r,future_g,future_b,fit_rmse,gravity_hat_e0,detector_coverage,max_missing_run,max_adjacent_y_jump,intervention_site,fm_calls_observed,fm_calls_expected,condition_prefix_tokens_edited,target_suffix_tokens_edited,intervention_scale,activation_delta_l2,generation_seed,output_video_path,output_video_sha256
eval_50064_low,eval_50064_low,fit_only_controller,low,0.01464795857377075,0.00889751618245465,0.008924574134197168,-0.005750442391316101,0.995294631282042,True,,E3_pass,-0.598324134115358,202.29431683637225,49.31188118811881,50.83871484163342,0.00034474502120011077,0.009179681868748036,1.0,0,0.002347543486279524,after_block_1,20,20,1088,0,1.0022815498887996,374.2638244628906,17050064,videos/recovery/eval_50064_low__fit_only_controller.mp4,fbe570b62cdccb8c5e0df0c5f8c855be65d4e33c08483072183aabe7c71d16ad
eval_50067_low,eval_50067_low,natural_conflict,low,0.022191077681429767,0.017172965214373385,0.022191077681429777,-0.005018112467056381,0.0,True,,E3_fail,0.6042287431262433,46.265276749732706,86.16956956956957,187.5327868852459,0.0038799065900938217,0.037234660298167264,0.9375,4,0.007139107611548567,none,20,20,0,0,0.0,0.0,17050067,videos/recovery/eval_50067_low__natural_conflict.mp4,54fc4377b30fa8a9bbe565b846dfd5b455a2ea3f6eee6dc5f92f311b81ca1f0f
eval_50067_low,eval_50067_low,full_matched_edit,low,0.022191077681429767,0.017172965214373385,0.0174002397507088,-0.005018112467056381,0.954709158507814,True,,E3_pass,-0.6003232606772659,201.20571456315395,48.67716507599859,50.250624924159695,0.0004597208934550103,0.017244216659147958,1.0,0,0.003556707768555656,after_block_1,20,20,1088,0,1.0,374.73452870280926,17050067,videos/recovery/eval_50067_low__full_matched_edit.mp4,de24af0fb7856950770574025ad49bbc92d790c7517f6fff36fe2d76c934953e
eval_50067_low,eval_50067_low,top2_oracle_projection,low,0.022191077681429767,0.017172965214373385,0.01642039911722978,-0.005018112467056381,1.1499699542575337,True,,E3_pass,-0.5988993160041834,198.22116041852883,48.107949629914444,49.725859677650774,0.0003914484404103632,0.016150975728726476,1.0,0,0.003575999589433887,after_block_1,20,20,1088,0,1.0022815498887996,374.2769809379113,17050067,videos/recovery/eval_50067_low__top2_oracle_projection.mp4,a6b1bfb5336965772128f68dc913b777f09c8555ec40fd8cc2741d30df8afdb2
eval_50067_low,eval_50067_low,fit_only_controller,low,0.022191077681429767,0.017172965214373385,0.016417763934842178,-0.005018112467056381,1.1504950884399385,True,,E3_pass,-0.5991282163295293,198.34666309300457,48.12809125106176,49.72182956140978,0.0003900390181374367,0.01614935348600117,1.0,0,0.003684415685663023,after_block_1,20,20,1088,0,1.0022815498887996,374.3685607910156,17050067,videos/recovery/eval_50067_low__fit_only_controller.mp4,53df7e2b75ca23b33ca2c78cee823a07674657a13613bde1ffefcfab86f93178
eval_50071_low,eval_50071_low,natural_conflict,low,0.014975096701406117,0.005301204886937605,0.014975096701406112,-0.009673891814468512,0.0,True,,E3_fail,0.5917409543887224,42.5720995508982,76.84852345107123,165.98224852071007,0.004250749179200596,0.036327500479839875,0.90625,6,0.006899132416519516,none,20,20,0,0,0.0,0.0,17050071,videos/recovery/eval_50071_low__natural_conflict.mp4,3c0649b9eb407ce7c113b0a32fafa686530e13e3f764543ac6933494313232a6
eval_50071_low,eval_50071_low,full_matched_edit,low,0.014975096701406117,0.005301204886937605,0.005106947326264654,-0.009673891814468512,1.0200806008996726,True,,E3_pass,-0.6058221085778039,200.86763433624915,47.96116976095134,49.30657022012881,0.0003143358598716554,0.005218169884510853,1.0,0,0.001331923061856033,after_block_1,20,20,1088,0,1.0,375.7833566190387,17050071,videos/recovery/eval_50071_low__full_matched_edit.mp4,f326ae9cd8a001717afad5e78a3f8e35cefd39e1d8463fef1c68cf2e660f3cb2
eval_50071_low,eval_50071_low,top2_oracle_projection,low,0.014975096701406117,0.005301204886937605,0.006098314428990831,-0.009673891814468512,0.9176019788787539,True,,E3_pass,-0.6067252285265763,201.14937851782364,47.6609638836773,49.23491239454899,0.0003802751729258981,0.005980819216855384,1.0,0,0.0019545401652381056,after_block_1,20,20,1088,0,1.0022815498887996,375.6454194640524,17050071,videos/recovery/eval_50071_low__top2_oracle_projection.mp4,729ff9e9da895d710f9379e2e80b1cff7c7c821629e229cac0f82d1282089d22
eval_50071_low,eval_50071_low,fit_only_controller,low,0.014975096701406117,0.005301204886937605,0.006173164746484207,-0.009673891814468512,0.9098646257091199,True,,E3_pass,-0.6058973191001613,201.5641250295998,47.94117647058823,49.46577910218206,0.00039005676809863993,0.006003402593189613,1.0,0,0.0019545401652381056,after_block_1,20,20,1088,0,1.0022815498887996,374.7937316894531,17050071,videos/recovery/eval_50071_low__fit_only_controller.mp4,c1de10b85d50f177625baf8bd695872322ad21ace96d4216314b8ff699f3fe9e
eval_50073_high,eval_50073_high,natural_conflict,high,0.04442093303796729,0.0652522673377784,0.0444209330379673,0.020831334299811113,0.0,True,,E3_fail,-0.5344632950329171,166.67523352624633,46.84248356208906,50.567152219670874,0.00658310765627231,0.03785231880254228,1.0,0,0.019671295500226504,none,20,20,0,0,0.0,0.0,17050073,videos/recovery/eval_50073_high__natural_conflict.mp4,da41fc93b38baae5b7dc0ec20e205932d143f43aa90e5a6b86a478b16930c8cf
eval_50073_high,eval_50073_high,full_matched_edit,high,0.04442093303796729,0.0652522673377784,0.06442657521191252,0.020831334299811113,0.9603629746428016,True,,E3_pass,0.6173077901660163,46.65436976389947,91.72308056872038,197.1675245157828,0.0009454483132660847,0.06439879283137534,1.0,0,0.013570112246607535,after_block_1,20,20,1088,0,1.0,370.37758207337293,17050073,videos/recovery/eval_50073_high__full_matched_edit.mp4,0a420aee12b4f6fb7f56a18d49e2ea5cef1757fc4070e4991d81344260c82fff
eval_50073_high,eval_50073_high,top2_oracle_projection,high,0.04442093303796729,0.0652522673377784,0.06445129365643308,0.020831334299811113,0.9615495738382641,True,,E3_pass,0.6179577175121401,46.52085385878489,91.52747133895738,197.01686953581606,0.0009498891536525208,0.06429713919717062,1.0,0,0.013474251547433536,after_block_1,20,20,1088,0,1.0022815498887996,370.6587039380913,17050073,videos/recovery/eval_50073_high__top2_oracle_projection.mp4,2288027823afcef7a115d8b48484cbd963a27ba1fec8afbddadd20064a1d4889
eval_50073_high,eval_50073_high,fit_only_controller,high,0.04442093303796729,0.0652522673377784,0.06445725165002647,0.020831334299811113,0.9618355849745476,True,,E3_pass,0.6169770362901263,46.64285714285714,91.58913612565445,196.90837378640776,0.0009117726218251599,0.06429878271499344,1.0,0,0.013224297014073572,after_block_1,20,20,1088,0,1.0022815498887996,370.7093811035156,17050073,videos/recovery/eval_50073_high__fit_only_controller.mp4,55505eb1a9a6ecad6d651afa9cf8bcd4264e882cad0e185dfe4e837e97b608f6
eval_50076_high,eval_50076_high,natural_conflict,high,0.044587682366255356,0.06429090713689196,0.044587682366255356,0.01970322477063661,0.0,True,,E3_fail,-0.5347237111414714,167.88925335832553,47.68993834647261,50.8983396651189,0.006369176123177065,0.03769912187764517,1.0,0,0.0180903868597887,none,20,20,0,0,0.0,0.0,17050076,videos/recovery/eval_50076_high__natural_conflict.mp4,d23ba7652000347583d2dd01e7eca8206a85f292d56fcf4e3fdb36630e73a56c
eval_50076_high,eval_50076_high,full_matched_edit,high,0.044587682366255356,0.06429090713689196,0.06416862523389415,0.01970322477063661,0.9937938127173958,True,,E3_pass,0.6146624285219016,47.192233009708744,92.30148033307495,197.7474588489727,0.0008973438760179484,0.06468970150557142,1.0,0,0.01285805538452267,after_block_1,20,20,1088,0,1.0,370.1141490317333,17050076,videos/recovery/eval_50076_high__full_matched_edit.mp4,a40575bfe00bda03d4d6e5bb46c6db61bb160e704af621790a91f613a731017e
eval_50076_high,eval_50076_high,top2_oracle_projection,high,0.044587682366255356,0.06429090713689196,0.06403740713203435,0.01970322477063661,0.9871340855210968,True,,E3_pass,0.6145135582167676,47.36676231468197,92.45311813790074,198.3838383838384,0.000805370940624494,0.06434811137381931,1.0,0,0.011756740337771188,after_block_1,20,20,1088,0,1.0022815498887996,370.3240746726407,17050076,videos/recovery/eval_50076_high__top2_oracle_projection.mp4,7467981be596ddb44e7fae428cd9198f0a6a299a342d31e4208bee6e8eef80ca
eval_50076_high,eval_50076_high,fit_only_controller,high,0.044587682366255356,0.06429090713689196,0.06403973117559544,0.01970322477063661,0.9872520379673664,True,,E3_pass,0.6148624985118446,47.33231707317073,92.31951219512194,198.46206488278477,0.0007925677193492547,0.06434533652878566,1.0,0,0.011824150900217822,after_block_1,20,20,1088,0,1.0022815498887996,370.6278991699219,17050076,videos/recovery/eval_50076_high__fit_only_controller.mp4,d90410388af0b89f455e2b30413720a9dfcd4bc5f39d06eca901a2dfff197dc8
eval_50081_low,eval_50081_low,natural_conflict,low,0.010129783627780083,0.003263436451231198,0.010129783627780085,-0.006866347176548885,0.0,True,,E3_fail,0.5830722336407409,41.88470588235295,72.96517319277109,159.03597756410255,0.004702900385058132,0.03367936503746581,0.96875,2,0.006358479383625326,none,20,20,0,0,0.0,0.0,17050081,videos/recovery/eval_50081_low__natural_conflict.mp4,e6c47e62dc7592022027bbdf083d15fac8c985e2c35473f6dd2b2a4e914ac504
eval_50081_low,eval_50081_low,full_matched_edit,low,0.010129783627780083,0.003263436451231198,0.0033482514787849466,-0.006866347176548885,0.9876477222352777,True,,E3_pass,-0.6039576167823392,201.99524364201125,49.34792755787902,49.8758052292535,0.00033732281901398275,0.00375605094242442,1.0,0,0.001025597552492763,after_block_1,20,20,1088,0,1.0,375.146575725532,17050081,videos/recovery/eval_50081_low__full_matched_edit.mp4,2a03e3df726bb5ecde8c146d93abf20518f7b51849b551c6ffc028312cc8f9c4
eval_50081_low,eval_50081_low,top2_oracle_projection,low,0.010129783627780083,0.003263436451231198,0.004256800237012141,-0.006866347176548885,0.8553286397790011,True,,E3_pass,-0.6019543200595213,203.046568627451,49.43872401778205,50.452006313070925,0.00035782350505510717,0.0047663380540407495,1.0,0,0.0014120796053668228,after_block_1,20,20,1088,0,1.0022815498887996,374.7686513442214,17050081,videos/recovery/eval_50081_low__top2_oracle_projection.mp4,1c24bc7e613c481685c21dababc89a99f9cbab71d5e21c311e1a96e8c88a3f00
eval_50081_low,eval_50081_low,fit_only_controller,low,0.010129783627780083,0.003263436451231198,0.004180992130440734,-0.006866347176548885,0.8663691689893969,True,,E3_pass,-0.6019311208857087,202.95157646832644,49.36336379211879,50.43207258159538,0.00031646217352574764,0.004726205464350691,1.0,0,0.0013679943620170665,after_block_1,20,20,1088,0,1.0022815498887996,375.10491943359375,17050081,videos/recovery/eval_50081_low__fit_only_controller.mp4,ee9a31322036f9874b112a4507e8cbd3e06a2a8620832873a799eb320577ef13
eval_50084_low,eval_50084_low,natural_conflict,low,0.01290354126472237,0.004945824665685711,0.012903541264722379,-0.007957716599036659,0.0,True,,E3_fail,0.5864715008322807,41.93704069134458,74.70937320711417,160.8883547807871,0.004624978238611519,0.03523167481442629,0.9375,4,0.006802404137352669,none,20,20,0,0,0.0,0.0,17050084,videos/recovery/eval_50084_low__natural_conflict.mp4,e5b34790034a44ae5b1f220ab06eb34f087761830c1e14ce9c7e326f7235b565
eval_50084_low,eval_50084_low,full_matched_edit,low,0.01290354126472237,0.004945824665685711,0.004841505623425911,-0.007957716599036659,1.0131091678073116,True,,E3_pass,-0.6031267316279684,200.9517953363062,48.218178541391325,49.74802941459195,0.00034335643879576205,0.005151030176935748,1.0,0,0.0016379359103118052,after_block_1,20,20,1088,0,1.0,375.856153663805,17050084,videos/recovery/eval_50084_low__full_matched_edit.mp4,34b42a63947a9f46b6711fe77934bcf689abc12242b5eae37fb350bc224dd2a9
eval_50084_low,eval_50084_low,top2_oracle_projection,low,0.01290354126472237,0.004945824665685711,0.005682392076855489,-0.007957716599036659,0.9074398538823379,True,,E3_pass,-0.6027636787322742,201.10436893203882,48.269192313320005,49.84263167768866,0.0004172417161927884,0.005910530282398261,1.0,0,0.0018503937007874338,after_block_1,20,20,1088,0,1.0022815498887996,375.7254998028492,17050084,videos/recovery/eval_50084_low__top2_oracle_projection.mp4,c2b8fa4a35235f6b91216de4de145f0afa0b631c86e2a610a65fee8e63df8976
eval_50084_low,eval_50084_low,fit_only_controller,low,0.01290354126472237,0.004945824665685711,0.005749129745712971,-0.007957716599036659,0.8990533188723376,True,,E3_pass,-0.6019270734382388,201.11029411764707,48.42869845236951,49.97516095990635,0.00039377095107331927,0.00593163659391192,1.0,0,0.001841187761977503,after_block_1,20,20,1088,0,1.0022815498887996,374.82086181640625,17050084,videos/recovery/eval_50084_low__fit_only_controller.mp4,2391b5ef904c42ff4da743fcde81cb094d646e10ceeac8a753f4e96cfece8455
eval_50092_high,eval_50092_high,natural_conflict,high,0.04388418563791719,0.06299375206378395,0.043884185637917184,0.01910956642586676,0.0,True,,E3_fail,-0.5380248986623569,168.30441542288557,47.14343137254902,50.553439959380555,0.006664741978773162,0.037781597381121974,1.0,0,0.02033706415644443,none,20,20,0,0,0.0,0.0,17050092,videos/recovery/eval_50092_high__natural_conflict.mp4,907a57249b343b4d0da9a911a1a2d09a90c4450bd78150ab624a6bd75151a915
eval_50092_high,eval_50092_high,full_matched_edit,high,0.04388418563791719,0.06299375206378395,0.06163654026135151,0.01910956642586676,0.928977362846113,True,,E3_pass,0.615388043624234,47.204499001254234,92.22660098522168,198.26108374384236,0.001027771722780194,0.06232679695494223,1.0,0,0.012886330756792241,after_block_1,20,20,1088,0,1.0,371.0191183314902,17050092,videos/recovery/eval_50092_high__full_matched_edit.mp4,3283a4904373a0ea276c506729a43f7f1800d015e1ce9a5c86722e382340df7a
eval_50092_high,eval_50092_high,top2_oracle_projection,high,0.04388418563791719,0.06299375206378395,0.06229329183090501,0.01910956642586676,0.9633450483768803,True,,E3_pass,0.6179149308781384,46.62862835063994,91.79268292682926,197.4459619378834,0.0010506403196518012,0.06266060857035581,1.0,0,0.01348874741231565,after_block_1,20,20,1088,0,1.0022815498887996,371.2817328103696,17050092,videos/recovery/eval_50092_high__top2_oracle_projection.mp4,377452173bb808c0faf0ea0820cc4acf89ae6efc1719ce5a71eafd2891b5cc34
eval_50092_high,eval_50092_high,fit_only_controller,high,0.04388418563791719,0.06299375206378395,0.062236531307741094,0.01910956642586676,0.9603747809255432,True,,E3_pass,0.6171686030890948,46.77759103641456,91.77941176470588,197.59939274217152,0.001026983660443007,0.06267433892745713,1.0,0,0.013367382059107369,after_block_1,20,20,1088,0,1.0022815498887996,371.00311279296875,17050092,videos/recovery/eval_50092_high__fit_only_controller.mp4,a8f8ca2af155179a076d9c13f0aa1f92a16ac1066df1845852d01a3d249c02b1
eval_50094_low,eval_50094_low,natural_conflict,low,0.020151873612454997,0.01330545647404268,0.020151873612454994,-0.006846417138412317,0.0,True,,E3_fail,0.5964867342045657,46.094086021505376,84.3702612704918,182.369708994709,0.00413301503543224,0.03691880532709726,0.9375,4,0.0068500341566892775,none,20,20,0,0,0.0,0.0,17050094,videos/recovery/eval_50094_low__natural_conflict.mp4,fdd3ba77ebf1d8be0ebaafe8572715699e788959cde55f3b4ab8aeeaa7f1bb8f
eval_50094_low,eval_50094_low,full_matched_edit,low,0.020151873612454997,0.01330545647404268,0.013413309195374715,-0.006846417138412317,0.9842468375572796,True,,E3_pass,-0.6049317140007061,202.9806052855925,48.61555129298096,49.965490196078434,0.00036202865473419695,0.013471878505181212,1.0,0,0.002660793638418979,after_block_1,20,20,1088,0,1.0,374.6150794615872,17050094,videos/recovery/eval_50094_low__full_matched_edit.mp4,4d0c896f626b96bd142b69b961cd6c5498fe28b23da1afd3945a27fc633e4110
eval_50094_low,eval_50094_low,top2_oracle_projection,low,0.020151873612454997,0.01330545647404268,0.012830513855130336,-0.006846417138412317,1.0693709730667218,True,,E3_pass,-0.6054179713378613,201.94146341463414,48.342233009708735,49.63347472605161,0.00035568851026638763,0.01281076564629708,1.0,0,0.003285397290463621,after_block_1,20,20,1088,0,1.0022815498887996,374.67673160915933,17050094,videos/recovery/eval_50094_low__top2_oracle_projection.mp4,6d05233c8c64d284664dff6015e414a30a6b587bfdf2e124838cc0eb5d0841cd
eval_50094_low,eval_50094_low,fit_only_controller,low,0.020151873612454997,0.01330545647404268,0.012803359761538138,-0.006846417138412317,1.0733371488113823,True,,E3_pass,-0.6047949361914327,201.94634146341463,48.35872358652199,49.73234583688548,0.0003867177231602699,0.012887199866651962,1.0,0,0.003285397290463621,after_block_1,20,20,1088,0,1.0022815498887996,374.1087646484375,17050094,videos/recovery/eval_50094_low__fit_only_controller.mp4,ed730b0f17f7e492b7496718a390ca77ba8000043dfd94b009f0c7c12b498514
eval_50097_high,eval_50097_high,natural_conflict,high,0.045494863408235754,0.06591974524422596,0.045494863408235754,0.020424881835990207,0.0,True,,E3_fail,-0.5337469169230004,167.2209536082474,47.4073924219345,50.834517947288546,0.006039505213223396,0.03729228857190617,1.0,0,0.01459236473505976,none,20,20,0,0,0.0,0.0,17050097,videos/recovery/eval_50097_high__natural_conflict.mp4,205f15d41151f953d7f177331a3d347396894e8edf83dbb82cf616facefbc483
eval_50097_high,eval_50097_high,full_matched_edit,high,0.045494863408235754,0.06591974524422596,0.06546640354810215,0.020424881835990207,0.9778044397140656,True,,E3_pass,0.615228155408331,46.85134165590472,91.51656238028349,196.67656878995973,0.0011866360042150704,0.06554910567058159,1.0,0,0.013803739926886327,after_block_1,20,20,1088,0,1.0,370.989448127779,17050097,videos/recovery/eval_50097_high__full_matched_edit.mp4,ef32a37e61c0efec510c2e36f7a1ecee6304f79269113a35057a75b1364ab52d
eval_50097_high,eval_50097_high,top2_oracle_projection,high,0.045494863408235754,0.06591974524422596,0.06474026059689589,0.020424881835990207,0.9422525595594031,True,,E3_fail,0.6177282032336494,46.752024510392886,91.966584539575,197.8489369304985,0.0011498766993770628,0.06494888888258343,1.0,0,0.013498705331990601,after_block_1,20,20,1088,0,1.0022815498887996,371.1411845585531,17050097,videos/recovery/eval_50097_high__top2_oracle_projection.mp4,2342ea6e435810a921053483026a4ed4c5eb35b3eae59cb9ed55944d4adab7da
eval_50097_high,eval_50097_high,fit_only_controller,high,0.045494863408235754,0.06591974524422596,0.06476474924327366,0.020424881835990207,0.9434515210307308,True,,E3_fail,0.6167227492744048,46.89043079839899,91.64327852099592,197.7910926138538,0.0011483186410132964,0.06491769418315343,1.0,0,0.013498705331990601,after_block_1,20,20,1088,0,1.0022815498887996,370.4765319824219,17050097,videos/recovery/eval_50097_high__fit_only_controller.mp4,c5c3fd3513ea25e50e1f6fb66b1fb54334086b9aaae26946e69ece4a1eb07fa7
eval_50101_high,eval_50101_high,natural_conflict,high,0.043423260898606444,0.06491845438529864,0.043423260898606444,0.021495193486692196,0.0,True,,E3_fail,-0.5256867953438359,165.7659375,47.183357487922706,51.53415057298087,0.006612534502553425,0.03766096640682368,1.0,0,0.02185274778796986,none,20,20,0,0,0.0,0.0,17050101,videos/recovery/eval_50101_high__natural_conflict.mp4,793cfa56f1a9e0a824cc94d59a1d7ca71bd8d89771a6135f8fb1a670e056c2f2
eval_50101_high,eval_50101_high,full_matched_edit,high,0.043423260898606444,0.06491845438529864,0.06437287523560906,0.021495193486692196,0.9746185513506842,True,,E3_pass,0.6157630530805814,47.32070982933993,92.92747239412692,198.9893350985584,0.0011224782822146502,0.0641610842160613,1.0,0,0.012711611388135147,after_block_1,20,20,1088,0,1.0,370.3924841065979,17050101,videos/recovery/eval_50101_high__full_matched_edit.mp4,59242074e8d3a2c5a326807d14b500734e404419f64cef486b5965d9653fcec1
eval_50101_high,eval_50101_high,top2_oracle_projection,high,0.043423260898606444,0.06491845438529864,0.06444838542117852,0.021495193486692196,0.9781314383417323,True,,E3_pass,0.6176649249455307,47.107223008245114,92.53096409117352,199.31130399472107,0.0011826287299737024,0.06406373949834022,1.0,0,0.012890043978704857,after_block_1,20,20,1088,0,1.0022815498887996,370.68204561088436,17050101,videos/recovery/eval_50101_high__top2_oracle_projection.mp4,1c71e42a75b0cf9c0574f3e73cb8ca7edc68b8bd375163ccd316af05b6b12f60
eval_50101_high,eval_50101_high,fit_only_controller,high,0.043423260898606444,0.06491845438529864,0.0644552712344891,0.021495193486692196,0.9784517803435313,True,,E3_pass,0.6164536903893163,47.19945536348567,92.5470662726889,198.92183002390595,0.001201467457004275,0.06408447101036904,1.0,0,0.01307536857094993,after_block_1,20,20,1088,0,1.0022815498887996,370.7711181640625,17050101,videos/recovery/eval_50101_high__fit_only_controller.mp4,85c921ecaad585604a83424c872c6c0b5c39bec2ecdd7dc79cf0b13ab3ba322c
eval_50106_high,eval_50106_high,natural_conflict,high,0.04471388171772714,0.06468748950413072,0.04471388171772714,0.019973607786403585,0.0,True,,E3_fail,-0.5347633832332674,167.55284112872053,47.28782051282052,50.79070675517376,0.006346640236164596,0.03771587918526315,1.0,0,0.0163302581580288,none,20,20,0,0,0.0,0.0,17050106,videos/recovery/eval_50106_high__natural_conflict.mp4,c92418b2781c38285da4042d84879a240b945c402fd559310620f62323114e49
eval_50106_high,eval_50106_high,full_matched_edit,high,0.04471388171772714,0.06468748950413072,0.06381104156935426,0.019973607786403585,0.9561196983464809,True,,E3_pass,0.6198519304681944,46.50869415299739,91.97447096315656,198.17856263238264,0.0009498638257247975,0.06362382644199802,1.0,0,0.01415062255937527,after_block_1,20,20,1088,0,1.0,370.599690082584,17050106,videos/recovery/eval_50106_high__full_matched_edit.mp4,cc403d52feae1b6cae2e47b11bcd488686cb46c299af802c46b8774f1287045c
eval_50106_high,eval_50106_high,top2_oracle_projection,high,0.04471388171772714,0.06468748950413072,0.0640620783462332,0.019973607786403585,0.9686881226173245,True,,E3_pass,0.6215975432713217,46.208431372549015,92.03100288033517,198.02059278350515,0.0009308737121003171,0.0636521167171367,1.0,0,0.01415062255937527,after_block_1,20,20,1088,0,1.0022815498887996,370.82126825187703,17050106,videos/recovery/eval_50106_high__top2_oracle_projection.mp4,65c777d411288e50b13b7ba23ecf02d9fc4430e796f95c7dc7610c38c419ac7d
eval_50106_high,eval_50106_high,fit_only_controller,high,0.04471388171772714,0.06468748950413072,0.064093873890414,0.019973607786403585,0.9702800004854002,True,,E3_pass,0.6212380515296818,46.27114427860697,92.02382822728464,198.05722326454034,0.0009554709976900772,0.0636598229834007,1.0,0,0.01415062255937527,after_block_1,20,20,1088,0,1.0022815498887996,370.7981262207031,17050106,videos/recovery/eval_50106_high__fit_only_controller.mp4,5729bfc8459443d20017f3de5d590b3366cda9717ecf634eb2eb3dcc6eed3d1d
eval_50110_low,eval_50110_low,natural_conflict,low,0.020252063241660012,0.015076838461815038,0.020252063241660005,-0.005175224779844974,0.0,True,,E3_fail,0.6095410751289742,44.532297767591885,84.76017076845807,183.57004504504505,0.004409356136585761,0.036970996437789685,0.9375,4,0.006649168853893217,none,20,20,0,0,0.0,0.0,17050110,videos/recovery/eval_50110_low__natural_conflict.mp4,172cc8eb392fd1294bbaa80e67a23152163a24d040023025c8e209ead1ed50ac
eval_50110_low,eval_50110_low,full_matched_edit,low,0.020252063241660012,0.015076838461815038,0.015228875812176992,-0.005175224779844974,0.9706220779135881,True,,E3_pass,-0.6006219439763913,201.61876204754765,48.86669024045261,50.306763285024154,0.00037117092078978143,0.015250176442313088,1.0,0,0.003245497778124218,after_block_1,20,20,1088,0,1.0,374.45020751296255,17050110,videos/recovery/eval_50110_low__full_matched_edit.mp4,0281de311989b5797175f47a060c8bc2003bac259b95bc5c3f4080252ed51e47
eval_50110_low,eval_50110_low,top2_oracle_projection,low,0.020252063241660012,0.015076838461815038,0.014435117828466399,-0.005175224779844974,1.1239986011521343,True,,E3_pass,-0.5999912634563396,199.19362365742694,48.322413123665314,49.79976550286608,0.0003968422459541955,0.014490403971930724,1.0,0,0.0035256786931483486,after_block_1,20,20,1088,0,1.0022815498887996,374.35278153905034,17050110,videos/recovery/eval_50110_low__top2_oracle_projection.mp4,8303cd83a595cf85159b9d18073d70635591dfd2270bc61da418ee8284f0fabc
eval_50110_low,eval_50110_low,fit_only_controller,low,0.020252063241660012,0.015076838461815038,0.014607576500577715,-0.005175224779844974,1.0906747013317901,True,,E3_pass,-0.5990204496725591,199.2221511793123,48.29094930655189,49.95809066200738,0.0003892228225678544,0.014530235350524778,1.0,0,0.003812238022486092,after_block_1,20,20,1088,0,1.0022815498887996,374.1822204589844,17050110,videos/recovery/eval_50110_low__fit_only_controller.mp4,6f83ddef0cfb4aa4d66628697b91d8dd9ecbc29265f677b1237097858467410e
eval_50115_high,eval_50115_high,natural_conflict,high,0.044031976809948845,0.06408591633102229,0.04403197680994884,0.02005393952107344,0.0,True,,E3_fail,-0.5276281030490235,166.0368725068642,48.27072758037225,51.34178421654594,0.0065987228031862515,0.03776330898091067,1.0,0,0.02014021343778727,none,20,20,0,0,0.0,0.0,17050115,videos/recovery/eval_50115_high__natural_conflict.mp4,76c870876d3d5873ad54639027d0e49b80d5a8c3956ca26101633f5953dc89b2
eval_50115_high,eval_50115_high,full_matched_edit,high,0.044031976809948845,0.06408591633102229,0.06333742159900893,0.02005393952107344,0.9626759255343915,True,,E3_pass,0.6212559858382383,46.82718446601942,93.02711762585606,200.44898474107893,0.0009153174063932944,0.06420900465881568,1.0,0,0.012781205202964663,after_block_1,20,20,1088,0,1.0,370.33516356065115,17050115,videos/recovery/eval_50115_high__full_matched_edit.mp4,5a1e8a0e47fbaba9a86586e92503bd868628244567a9aff3435d2ed2800b7aa9
eval_50115_high,eval_50115_high,top2_oracle_projection,high,0.044031976809948845,0.06408591633102229,0.06323304728588308,0.02005393952107344,0.9574712467720881,True,,E3_pass,0.621872370029593,46.76025983771868,92.83975515778178,200.56501412535312,0.0008444809117242093,0.06406520532378919,1.0,0,0.01292667200719022,after_block_1,20,20,1088,0,1.0022815498887996,370.55333981594544,17050115,videos/recovery/eval_50115_high__top2_oracle_projection.mp4,275981ade910ead9bf258a637bf2c8a8c238eecc8e9b09a1d0a31870a0b4a7e6
eval_50115_high,eval_50115_high,fit_only_controller,high,0.044031976809948845,0.06408591633102229,0.06320785872408277,0.02005393952107344,0.9562152061934356,True,,E3_fail,0.6219235535024622,46.77210365853659,92.95356066765508,200.64930590997244,0.0008655917731904752,0.06405088859224926,1.0,0,0.013074019872802434,after_block_1,20,20,1088,0,1.0022815498887996,370.69158935546875,17050115,videos/recovery/eval_50115_high__fit_only_controller.mp4,397ccefc24ece12d63548d3cc7c8d833485b6ef2f5510a06ba51bee309a44cb0
eval_50118_low,eval_50118_low,natural_conflict,low,0.01411105079950164,0.0034237917043662912,0.014111050799501637,-0.010687259095135349,0.0,True,,E3_fail,0.5769173867990892,42.7171732626139,74.24638947123223,159.21583901330737,0.003968234840573105,0.03476820619956144,0.9375,4,0.006140287509932896,none,20,20,0,0,0.0,0.0,17050118,videos/recovery/eval_50118_low__natural_conflict.mp4,7bfd99e61cda2ad5d109bb6b20eb691322a2d7be16a96e0ec26306664a60fb51
eval_50118_low,eval_50118_low,full_matched_edit,low,0.01411105079950164,0.0034237917043662912,0.003160898961495424,-0.010687259095135349,1.0245987058543882,True,,E3_pass,-0.6047350240119194,201.69484311242437,48.357695950745914,49.67979518540089,0.0003880920704873296,0.003671733058273885,1.0,0,0.0014895847746257962,after_block_1,20,20,1088,0,1.0,375.14477084439085,17050118,videos/recovery/eval_50118_low__full_matched_edit.mp4,70430f0f8503e4202666d4088fb9874078e66968b38f7e7374868ffd07d59526
