receiver_id,target_label,phase_index,diffusion_repeat,location,location_label,block_index_zero_based,omega_true,omega_aligned,omega_conflict,omega_hat,frequency_recovery,aligned_color_recovered,video,valid,detection_rate,max_missing_run,max_adjacent_jump_px,median_length_error,boundary_jump_px,median_area_px,area_valid,fit_valid,detected_color,detected_shape,amplitude_hat,fit_center,fit_rmse,strict_valid,strict_detection_rate,strict_frequency_recovery
B_002,low,2,0,22,after block 21,21,2.3281417495092174,2.513625,5.6175,5.900375,-0.09113607990012507,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_22.mp4,True,1.0,0,3.416908187448199,0.01867945231684348,2.2952960635018465,204.5,True,True,blue,circle,0.06986727084436749,0.005180701958638545,0.008792260352661136,True,1.0,-0.09113607990012507
B_002,low,2,0,23,after block 22,22,2.3281417495092174,2.513625,5.6175,5.815125,-0.06367041198501885,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_23.mp4,True,1.0,0,3.4906810265086508,0.018050982222907325,2.046507864638204,204.0,True,True,blue,circle,0.07180985057982876,0.004958152702986001,0.008136955702132645,True,1.0,-0.06367041198501885
B_002,low,2,0,24,after block 23,23,2.3281417495092174,2.513625,5.6175,5.76475,-0.04744069912609257,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_24.mp4,True,1.0,0,3.3423599340079435,0.018385797640154217,1.799092825395879,204.5,True,True,blue,circle,0.06924648220465773,0.00568147840241284,0.009126284943409477,True,1.0,-0.049937578027465755
B_002,low,2,0,25,after block 24,24,2.3281417495092174,2.513625,5.6175,5.613625,0.0012484394506865938,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_25.mp4,True,1.0,0,3.020107052290007,0.017114707943194113,2.1480972799509304,207.0,True,True,blue,circle,0.07919011200158611,0.0030619024210629437,0.00611281930955821,True,1.0,-0.0
B_002,low,2,0,26,after block 25,25,2.3281417495092174,2.513625,5.6175,5.62525,-0.002496878901373474,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_26.mp4,True,1.0,0,2.9771873697852174,0.017724092187614227,2.2395805812113867,206.0,True,True,blue,circle,0.07921441796544133,0.003848804060665446,0.006168178448035319,True,1.0,-0.004993757802746661
B_002,low,2,0,27,after block 26,26,2.3281417495092174,2.513625,5.6175,5.6213750000000005,-0.00124843945068688,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_27.mp4,True,1.0,0,2.9274498460332583,0.01809201760406412,2.30043420777448,209.0,True,True,blue,circle,0.07881611265710645,0.003521004112006385,0.006084709798032184,True,1.0,-0.003745318352060068
B_002,low,2,0,28,after block 27,27,2.3281417495092174,2.513625,5.6175,5.60975,0.0024968789013731876,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_28.mp4,True,1.0,0,3.335917735403916,0.01853257742259304,2.429591866053488,209.0,True,True,blue,circle,0.0797866383604028,0.0032365954064200743,0.006360169729110477,True,1.0,0.0024968789013731876
B_002,low,2,0,29,after block 28,28,2.3281417495092174,2.513625,5.6175,5.6175,-0.0,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_29.mp4,True,1.0,0,3.2530113469869275,0.018730687584872535,2.3479314384593044,210.0,True,True,blue,circle,0.07930484553440043,0.0034251555097999037,0.006256824329270578,True,1.0,0.0024968789013731876
B_002,low,2,0,30,after block 29,29,2.3281417495092174,2.513625,5.6175,5.6213750000000005,-0.00124843945068688,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_30.mp4,True,1.0,0,3.531195330851497,0.019556922360496026,2.3382746124567713,211.0,True,True,blue,circle,0.07874378886560822,0.0035010122007906957,0.006606426603278303,True,1.0,-0.0
B_003,low,3,0,0,embedding output,,2.4739467604667036,2.5097500000000004,5.447,2.5097500000000004,1.0,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_00.mp4,True,1.0,0,0.8747318629257258,0.0012986575824209534,0.45892776076035663,191.0,True,True,red,circle,0.10496080757715524,0.0013109823973475165,0.006105854085086505,True,0.984375,0.9986807387862797
B_003,low,3,0,1,after block 0,0,2.4739467604667036,2.5097500000000004,5.447,2.513625,0.9986807387862797,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_01.mp4,True,1.0,0,0.8253777973236591,0.0013659217953122527,0.4524812663557999,191.0,True,True,red,circle,0.10531907190645892,0.0013621575447490322,0.006215489973340892,True,0.984375,0.9986807387862797
B_003,low,3,0,2,after block 1,1,2.4739467604667036,2.5097500000000004,5.447,2.513625,0.9986807387862797,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_02.mp4,True,1.0,0,0.8710060892043683,0.0014332048519912488,0.4002482343909697,190.0,True,True,red,circle,0.10564643941149192,0.001254588039535182,0.00596751019408508,True,0.984375,0.9986807387862797
B_003,low,3,0,3,after block 2,2,2.4739467604667036,2.5097500000000004,5.447,2.505875,1.0013192612137205,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_03.mp4,True,1.0,0,0.8195520019809223,0.0013779961705436827,0.4002482343909697,191.0,True,True,red,circle,0.10564523877347243,0.0014634907079792904,0.005862793452093064,True,0.984375,1.0013192612137205
B_003,low,3,0,4,after block 3,3,2.4739467604667036,2.5097500000000004,5.447,2.513625,0.9986807387862797,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_04.mp4,True,1.0,0,0.827074760915528,0.001527171390580867,0.4524812663557999,191.0,True,True,red,circle,0.10562585387144595,0.0013847446561231994,0.006019241135500539,True,0.984375,0.9986807387862797
B_003,low,3,0,5,after block 4,4,2.4739467604667036,2.5097500000000004,5.447,2.513625,0.9986807387862797,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_05.mp4,True,1.0,0,0.8771243756987328,0.001374065162057847,0.3634845505723261,190.0,True,True,red,circle,0.105673181419109,0.0013429695382010964,0.005877962478619512,True,0.984375,0.9986807387862797
B_003,low,3,0,6,after block 5,5,2.4739467604667036,2.5097500000000004,5.447,2.529125,0.9934036939313985,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_06.mp4,True,1.0,0,0.9051171136174344,0.0011145937450509902,0.19450448129399153,186.0,True,True,red,circle,0.09778400285442898,0.0014030123846845118,0.00914669454170986,True,0.984375,0.9934036939313985
B_003,low,3,0,7,after block 6,6,2.4739467604667036,2.5097500000000004,5.447,2.529125,0.9934036939313985,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_07.mp4,True,1.0,0,0.959438844290656,0.0011071819481311695,0.2841339530456454,184.0,True,True,red,circle,0.09811604374595495,0.0013618920340575757,0.00930097131365108,True,0.984375,0.9934036939313985
B_003,low,3,0,8,after block 7,7,2.4739467604667036,2.5097500000000004,5.447,2.505875,1.0013192612137205,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_08.mp4,True,1.0,0,0.9322991894480129,0.0010436640760363158,0.36203111443556335,184.0,True,True,red,circle,0.09873646106845638,0.0014825884949453611,0.009613112768589782,True,0.984375,1.0
B_003,low,3,0,9,after block 8,8,2.4739467604667036,2.5097500000000004,5.447,2.513625,0.9986807387862797,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_09.mp4,True,1.0,0,0.8809104370536736,0.0011083502307233373,0.33925370217551476,184.0,True,True,red,circle,0.0987755209211014,0.001219881426590192,0.009545661119413127,True,0.984375,0.9973614775725594
B_003,low,3,0,10,after block 9,9,2.4739467604667036,2.5097500000000004,5.447,2.482625,1.0092348284960424,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_10.mp4,True,1.0,0,0.9178943410048661,0.001215565343562125,0.3717779292823739,184.0,True,True,red,circle,0.10101025486478825,0.00032063229634801357,0.009035990131633614,True,0.984375,1.007915567282322
B_003,low,3,0,11,after block 10,10,2.4739467604667036,2.5097500000000004,5.447,2.4206250000000002,1.0303430079155673,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_11.mp4,True,1.0,0,0.9251759626453491,0.0011745434656832976,0.8215273929404524,183.0,True,True,red,circle,0.09953903387720439,0.001064750349983638,0.010531068005499078,True,0.984375,1.0250659630606862
B_003,low,3,0,12,after block 11,11,2.4739467604667036,2.5097500000000004,5.447,2.4245,1.029023746701847,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_003/location_12.mp4,True,1.0,0,0.9190232940939174,0.0010973921653399388,1.091350025031157,181.5,True,True,red,circle,0.09696963868035112,0.00044112413666975953,0.012259611083778037,True,0.984375,1.0263852242744065
