receiver_id,condition,omega_hat,valid,detected_color,omega_true,trajectory_rmse,omega_class
A_344,conflict,2.4903750000000002,True,red,6.027778213388947,0.17358530609863065,slow
A_345,aligned,5.520625,True,blue,5.287502615878848,0.04001720346566446,fast
A_345,conflict,2.5756250000000005,True,red,5.287502615878848,0.16937194987300458,slow
A_346,aligned,6.303375,True,blue,6.346425198540982,0.012886858668454853,fast
A_346,conflict,2.9747500000000002,True,red,6.346425198540982,0.1423352044497508,slow
A_347,aligned,5.807375,True,blue,5.934076765230274,0.04164241475145717,fast
A_347,conflict,2.6453750000000005,True,red,5.934076765230274,0.16241018681232974,slow
A_348,aligned,5.26875,True,blue,5.611883840373732,0.057394021186543756,fast
A_348,conflict,2.8585000000000003,True,red,5.611883840373732,0.13933670493342334,slow
A_349,aligned,5.652375,True,blue,5.679935046435499,0.023792154641865154,fast
A_349,conflict,2.9205,True,red,5.679935046435499,0.1679187818025404,slow
A_350,aligned,5.629125,True,blue,6.243635782431719,0.09624306070285404,fast
A_350,conflict,3.06775,True,red,6.243635782431719,0.1495415179328796,
A_351,aligned,5.722125,True,blue,5.571475113180624,0.03202464361869471,fast
A_351,conflict,2.7383750000000004,True,red,5.571475113180624,0.12034316131872437,slow
A_352,aligned,6.055375,True,blue,5.892259539772519,0.01854182924251923,fast
A_352,conflict,2.68025,True,red,5.892259539772519,0.14678656496549783,slow
A_353,aligned,6.33825,True,blue,6.103848281986625,0.03809020249907511,fast
A_353,conflict,2.5020000000000002,True,red,6.103848281986625,0.12431342991506408,slow
A_354,aligned,6.442875,True,blue,6.142984371161554,0.07164505142994448,
A_354,conflict,2.885625,True,red,6.142984371161554,0.16116184329341576,slow
A_355,aligned,6.22975,True,blue,6.193874359941718,0.012925246239885495,fast
A_355,conflict,3.1568750000000003,True,red,6.193874359941718,0.14471153949396315,
A_356,aligned,5.95075,True,blue,5.729869493264203,0.041438500203496265,fast
A_356,conflict,3.048375,True,red,5.729869493264203,0.15585095409987917,
A_357,aligned,5.745375,True,blue,5.92240715442985,0.04709805155964549,fast
A_357,conflict,2.6260000000000003,True,red,5.92240715442985,0.1704601294942677,slow
A_358,aligned,6.32275,True,blue,5.342711190861142,0.07955687113203057,fast
A_358,conflict,2.8081250000000004,True,red,5.342711190861142,0.10937097437597056,slow
A_359,aligned,5.65625,True,blue,5.226639148642551,0.07911582158170223,fast
A_359,conflict,3.1297500000000005,True,red,5.226639148642551,0.10888028731824123,
A_360,aligned,6.086375,True,blue,5.865772789955082,0.04043344223974584,fast
A_360,conflict,2.91275,True,red,5.865772789955082,0.1630530326588057,slow
A_361,aligned,5.4818750000000005,True,blue,5.529180892599227,0.032559636487132095,fast
A_361,conflict,2.978625,True,red,5.529180892599227,0.15369440718383914,slow
A_362,aligned,5.79575,True,blue,5.627784470342892,0.03223318574588575,fast
A_362,conflict,2.843,True,red,5.627784470342892,0.14676935310082273,slow
A_363,aligned,6.039875,True,blue,6.057228426197755,0.0072518510238334345,fast
A_363,conflict,2.7887500000000003,True,red,6.057228426197755,0.1392450908014044,slow
A_364,aligned,5.99725,True,blue,5.66933451146626,0.07398806910024197,fast
A_364,conflict,2.6686250000000005,True,red,5.66933451146626,0.1755447138723009,slow
A_365,aligned,5.954625,True,blue,6.136945749923978,0.04694570958289699,fast
A_365,conflict,2.955375,True,red,6.136945749923978,0.15466017691731535,slow
A_366,aligned,5.536125,True,blue,5.917603766657942,0.04498554918289185,fast
A_366,conflict,2.746125,True,red,5.917603766657942,0.11408203308809205,slow
A_367,aligned,6.04375,True,blue,5.8007809217787845,0.04422280621652218,fast
A_367,conflict,3.009625,True,red,5.8007809217787845,0.1614184567723817,
A_368,aligned,6.349875,True,blue,5.97531847749768,0.06838408780940793,fast
A_368,conflict,2.77325,True,red,5.97531847749768,0.1732032291302851,slow
A_369,aligned,5.404375,True,blue,5.945842373839336,0.07669956891286484,fast
A_369,conflict,2.9205,True,red,5.945842373839336,0.12404210578356689,slow
A_370,aligned,5.33075,True,blue,5.698381989186372,0.054512803448716805,fast
A_370,conflict,2.505875,True,red,5.698381989186372,0.15294296731521054,slow
A_371,aligned,5.76475,True,blue,5.5182618866785695,0.039967257434534026,fast
A_371,conflict,2.8275,True,red,5.5182618866785695,0.10980330326590015,slow
A_372,aligned,5.74925,True,blue,5.790854307025157,0.010538493734350953,fast
A_372,conflict,2.9747500000000002,True,red,5.790854307025157,0.16023117093055972,slow
A_373,aligned,6.2375,True,blue,5.743733526343553,0.08211458234091353,fast
A_373,conflict,2.529125,True,red,5.743733526343553,0.16852167262811263,slow
A_374,aligned,5.288125,True,blue,5.914641908775924,0.15194562384129215,fast
A_374,conflict,3.056125,True,red,5.914641908775924,0.16944598563566937,
A_375,aligned,5.745375,True,blue,6.044921595814142,0.05944911226019216,fast
A_375,conflict,3.00575,True,red,6.044921595814142,0.17214887987769661,
A_376,aligned,5.450875,True,blue,6.273149425146661,0.1370102360415867,fast
A_376,conflict,3.056125,True,red,6.273149425146661,0.1657277328052269,
A_377,aligned,5.4625,True,blue,5.428775672553444,0.004916629375347873,fast
A_377,conflict,2.7965,True,red,5.428775672553444,0.13570239907041884,slow
A_378,aligned,5.29975,True,blue,5.21021737915577,0.02938032258265607,fast
A_378,conflict,2.75775,True,red,5.21021737915577,0.16028910411445926,slow
A_379,aligned,5.381125,True,blue,6.202521846406072,0.12392858358670332,fast
A_379,conflict,2.8081250000000004,True,red,6.202521846406072,0.13262376300948667,slow
A_380,aligned,5.695,True,blue,6.214725498844685,0.0934949432323436,fast
A_380,conflict,3.0406250000000004,True,red,6.214725498844685,0.1708858480867494,
A_381,aligned,5.687250000000001,True,blue,5.4460477368733455,0.03853174793590032,fast
A_381,conflict,2.8313750000000004,True,red,5.4460477368733455,0.14385219731151536,slow
A_382,aligned,5.419875,True,blue,5.30465120901218,0.025610923452886333,fast
A_382,conflict,3.02125,True,red,5.30465120901218,0.12554162111403908,
A_383,aligned,6.2375,True,blue,5.623119675722742,0.10663453529111293,fast
A_383,conflict,2.591125,True,red,5.623119675722742,0.16579398101176165,slow
B_000,aligned,2.35475,True,red,2.6150682187772154,0.045735327167940855,slow
B_000,conflict,5.466375,True,blue,2.6150682187772154,0.11943752075968773,fast
B_001,aligned,2.606625,True,red,2.7028775558117464,0.037588912833416664,slow
B_001,conflict,5.3191250000000005,True,blue,2.7028775558117464,0.12524242231755484,fast
B_002,aligned,2.513625,True,red,2.3281417495092174,0.027441114586169532,slow
B_002,conflict,5.6175,True,blue,2.3281417495092174,0.11134697606314914,fast
B_003,aligned,2.5097500000000004,True,red,2.4739467604667036,0.013361234377364964,slow
B_003,conflict,5.447,True,blue,2.4739467604667036,0.12016071954548475,fast
B_004,aligned,2.2385,True,red,2.228327834330999,0.005375446195201046,slow
B_004,conflict,5.3385,True,blue,2.228327834330999,0.12509351674035285,fast
B_005,aligned,2.653125,True,red,2.4064405969389258,0.059068038386911756,slow
B_005,conflict,5.261,True,blue,2.4064405969389258,0.16523093955822676,fast
B_006,aligned,2.63375,True,red,2.811350773200703,0.04191737236912696,slow
B_006,conflict,5.350125,True,blue,2.811350773200703,0.15457363635946478,fast
B_007,aligned,2.35475,True,red,2.3987842549268747,0.020793901870323386,slow
B_007,conflict,5.559375,True,blue,2.3987842549268747,0.11202813919250094,fast
B_008,aligned,2.44775,True,red,2.3388115779991496,0.028206750722218402,slow
B_008,conflict,5.3075,True,blue,2.3388115779991496,0.13687842725496757,fast
B_009,aligned,2.874,True,red,2.280989305853029,0.12822220233620987,slow
B_009,conflict,5.109875000000001,True,blue,2.280989305853029,0.17296502781255402,
B_010,aligned,2.428375,True,red,2.4918715816500145,0.019628298384473202,slow
B_010,conflict,6.070875,True,blue,2.4918715816500145,0.14391513825551028,fast
B_011,aligned,2.428375,True,red,2.9543166913904093,0.06976124004392721,slow
B_011,conflict,5.199,True,blue,2.9543166913904093,0.1009498621695658,
B_012,aligned,2.7190000000000003,True,red,2.358526759419515,0.06684445155923634,slow
B_012,conflict,5.443125,True,blue,2.358526759419515,0.14505682885050808,fast
B_013,aligned,2.936,True,red,2.794385359115597,0.03583872160912698,slow
B_013,conflict,5.567125,True,blue,2.794385359115597,0.12037424761877152,fast
B_014,aligned,2.226875,True,red,2.729858948441132,0.07950278614992987,slow
B_014,conflict,5.334625,True,blue,2.729858948441132,0.11731928781412412,fast
B_015,aligned,2.3935000000000004,True,red,2.6262369242071575,0.04295808682888695,slow
B_015,conflict,5.37725,True,blue,2.6262369242071575,0.12556732854001396,fast
B_016,aligned,2.3470000000000004,True,red,2.4668594468815153,0.03530811897378048,slow
B_016,conflict,5.311375,True,blue,2.4668594468815153,0.12314883088139483,fast
B_017,aligned,2.7190000000000003,True,red,2.7921232531110856,0.02211294773863789,slow
B_017,conflict,5.450875,True,blue,2.7921232531110856,0.14544208445108614,fast
B_018,aligned,2.61825,True,red,2.8432662648021116,0.05401059546681045,slow
B_018,conflict,5.29975,True,blue,2.8432662648021116,0.15454045719852558,fast
B_019,aligned,2.451625,True,red,2.5132007240978456,0.016275396119072177,slow
B_019,conflict,6.086375,True,blue,2.5132007240978456,0.10962468748506486,fast
B_020,aligned,2.722875,True,red,2.972898076238495,0.04087312605844907,slow
B_020,conflict,5.629125,True,blue,2.972898076238495,0.09614676904400665,fast
B_021,aligned,2.389625,True,red,2.5799487590776162,0.052813141146660525,slow
B_021,conflict,5.350125,True,blue,2.5799487590776162,0.1304737496515285,fast
B_022,aligned,2.688,True,red,2.80584706871452,0.03291166195113193,slow
B_022,conflict,5.381125,True,blue,2.80584706871452,0.1499613060562951,fast
B_023,aligned,2.4671250000000002,True,red,2.5169938540020986,0.02479446404620978,slow
B_023,conflict,5.65625,True,blue,2.5169938540020986,0.14105358269889123,fast
B_024,aligned,2.4400000000000004,True,red,2.244685101787572,0.03015776802756861,slow
B_024,conflict,5.354,True,blue,2.244685101787572,0.1129115497430687,fast
B_025,aligned,2.86625,True,red,2.602446362144197,0.060263876451048366,slow
B_025,conflict,5.404375,True,blue,2.602446362144197,0.1664538210843742,fast
B_026,aligned,2.6686250000000005,True,red,2.3456166170265655,0.057051766251410375,slow
B_026,conflict,5.29975,True,blue,2.3456166170265655,0.11851226673915786,fast
B_027,aligned,2.3741250000000003,True,red,2.8973369285220523,0.10965307948545985,slow
B_027,conflict,5.946875,True,blue,2.8973369285220523,0.1162977201947146,fast
B_028,aligned,2.4865000000000004,True,red,2.650846162394123,0.02797360808918862,slow
B_028,conflict,6.179375,True,blue,2.650846162394123,0.10911718765175812,fast
B_029,aligned,2.505875,True,red,2.489448063144464,0.004883718260141542,slow
B_029,conflict,5.404375,True,blue,2.489448063144464,0.0928244187739325,fast
B_030,aligned,2.49425,True,red,2.8592229394352073,0.06764066629901119,slow
B_030,conflict,5.264875,True,blue,2.8592229394352073,0.10876455474528376,fast
B_031,aligned,2.6725000000000003,True,red,2.321443551376996,0.05428632065031258,slow
B_031,conflict,5.23775,True,blue,2.321443551376996,0.16709755795596776,fast
B_032,aligned,2.4206250000000002,True,red,2.8445097509731405,0.09508997095406216,slow
B_032,conflict,5.350125,True,blue,2.8445097509731405,0.14649498087237087,fast
B_033,aligned,2.8546250000000004,True,red,2.4316648103587726,0.057118268566884844,slow
B_033,conflict,5.404375,True,blue,2.4316648103587726,0.11693157625199838,fast
B_034,aligned,2.4322500000000002,True,red,2.414988156630852,0.014755796336536914,slow
B_034,conflict,6.156125,True,blue,2.414988156630852,0.13462084134343513,fast
B_035,aligned,2.378,True,red,2.941626846887009,0.07002772027304119,slow
B_035,conflict,5.726,True,blue,2.941626846887009,0.10992522215133968,fast
B_036,aligned,2.81975,True,red,2.731069043608804,0.018742051801583722,slow
B_036,conflict,5.28425,True,blue,2.731069043608804,0.1215005486911292,fast
B_037,aligned,2.49425,True,red,2.518347266716739,0.010425495106585431,slow
B_037,conflict,5.11375,True,blue,2.518347266716739,0.12825983242226321,
B_038,aligned,2.560125,True,red,2.56154590342986,0.009446910363439703,slow
B_038,conflict,5.474125,True,blue,2.56154590342986,0.15941651920402503,fast
B_039,aligned,2.777125,True,red,2.8954136045136583,0.024118768066373558,slow
B_039,conflict,5.536125,True,blue,2.8954136045136583,0.13074955528161866,fast
B_040,aligned,2.684125,True,red,2.4432154764586125,0.03117679270345396,slow
B_040,conflict,5.48575,True,blue,2.4432154764586125,0.10019350447535506,fast
B_041,aligned,2.591125,True,red,2.4642668772262626,0.02453489167070806,slow
B_041,conflict,5.140875,True,blue,2.4642668772262626,0.1127452170540592,
B_042,aligned,2.688,True,red,2.4159640800125124,0.05302374498624395,slow
B_042,conflict,5.404375,True,blue,2.4159640800125124,0.1548551237724109,fast
B_043,aligned,2.9243750000000004,True,red,2.420164275530089,0.060550391952275726,slow
B_043,conflict,5.23775,True,blue,2.420164275530089,0.11526524979311918,fast
B_044,aligned,2.5330000000000004,True,red,2.7091293803228433,0.0333913076281755,slow
B_044,conflict,5.22225,True,blue,2.7091293803228433,0.1194410666738382,fast
B_045,aligned,2.77325,True,red,2.8532198507844835,0.028111291621495175,slow
B_045,conflict,5.633,True,blue,2.8532198507844835,0.13533538967373396,fast
B_046,aligned,2.68025,True,red,2.5759325396811477,0.02219592007968227,slow
B_046,conflict,5.19125,True,blue,2.5759325396811477,0.10188442437300543,
B_047,aligned,2.24625,True,red,2.7726314112568256,0.08444457392904119,slow
B_047,conflict,5.9662500000000005,True,blue,2.7726314112568256,0.11622392468160403,fast
B_048,aligned,2.68025,True,red,2.8166734608036035,0.022384435961196627,slow
B_048,conflict,5.54775,True,blue,2.8166734608036035,0.15302523849552008,fast
B_049,aligned,2.7383750000000004,True,red,2.8278699058695542,0.022676567592336654,slow
B_049,conflict,5.629125,True,blue,2.8278699058695542,0.09838250897768068,fast
B_050,aligned,2.161,True,red,2.4551322009683214,0.02993207031742351,
B_050,conflict,5.326875,True,blue,2.4551322009683214,0.12272722505329296,fast
B_051,aligned,2.366375,True,red,2.554825157035772,0.039213829760703534,slow
B_051,conflict,5.40825,True,blue,2.554825157035772,0.13241580507140532,fast
B_052,aligned,2.6957500000000003,True,red,2.319586795500296,0.052690425700152844,slow
B_052,conflict,5.323,True,blue,2.319586795500296,0.12119884237896403,fast
B_053,aligned,2.5485,True,red,2.77863882495273,0.04555267505834218,slow
B_053,conflict,5.93525,True,blue,2.77863882495273,0.10955194083849812,fast
B_054,aligned,2.68025,True,red,2.3259307935794213,0.051542923956529256,slow
B_054,conflict,5.3191250000000005,True,blue,2.3259307935794213,0.12310347743125506,fast
B_055,aligned,2.44775,True,red,2.6185014441190453,0.03325047454720073,slow
B_055,conflict,5.977875,True,blue,2.6185014441190453,0.09279193890111169,fast
B_056,aligned,2.312125,True,red,2.748010459141722,0.06928362605639304,slow
B_056,conflict,4.931625,True,blue,2.748010459141722,0.11238134589520672,
B_057,aligned,2.288875,True,red,2.3292995278217106,0.010173398230922923,slow
B_057,conflict,5.094375,True,blue,2.3292995278217106,0.17646928139827242,
B_058,aligned,2.75775,True,red,2.616522251068823,0.05341157233943958,slow
B_058,conflict,5.19125,True,blue,2.616522251068823,0.1539656442575098,
B_059,aligned,2.4865000000000004,True,red,2.9590142520709994,0.09407535193940934,slow
B_059,conflict,5.474125,True,blue,2.9590142520709994,0.13803887604297407,fast
B_060,aligned,2.389625,True,red,2.584838947290835,0.03251473961393636,slow
B_060,conflict,5.784125,True,blue,2.584838947290835,0.10489279842417311,fast
B_061,aligned,2.6725000000000003,True,red,2.3915991391268,0.07408622414312258,slow
B_061,conflict,5.102125,True,blue,2.3915991391268,0.17013321913328133,
B_062,aligned,2.7345,True,red,2.5304911849899563,0.04794453729655624,slow
B_062,conflict,5.753125,True,blue,2.5304911849899563,0.14478898195794324,fast
B_063,aligned,2.405125,True,red,2.248179295764967,0.02935959693321577,slow
B_063,conflict,5.20675,True,blue,2.248179295764967,0.17493033213910633,fast
B_064,aligned,2.9941250000000004,True,red,2.936350102027272,0.015050205955261848,slow
B_064,conflict,5.4353750000000005,True,blue,2.936350102027272,0.1151451872533047,fast
B_065,aligned,2.3276250000000003,True,red,2.6879639122839265,0.07182536245893939,slow
B_065,conflict,5.3423750000000005,True,blue,2.6879639122839265,0.12292221953516107,fast
B_066,aligned,2.312125,True,red,2.21947477805641,0.023487540166541105,slow
B_066,conflict,5.26875,True,blue,2.21947477805641,0.1420561014432805,fast
B_067,aligned,2.72675,True,red,2.4877500518830167,0.028767215349321414,slow
B_067,conflict,5.4353750000000005,True,blue,2.4877500518830167,0.12566150153330005,fast
B_068,aligned,2.4322500000000002,True,red,2.2196818240570164,0.048529628719183565,slow
B_068,conflict,5.179625,True,blue,2.2196818240570164,0.13452566443966746,
B_069,aligned,2.40125,True,red,2.221620652927139,0.05044416400641191,slow
B_069,conflict,5.3656250000000005,True,blue,2.221620652927139,0.14797651890800262,fast
B_070,aligned,2.378,True,red,2.73040624493811,0.07122353653983664,slow
B_070,conflict,5.334625,True,blue,2.73040624493811,0.1048464887411038,fast
B_071,aligned,2.753875,True,red,2.2002392173089116,0.10121880867226367,slow
B_071,conflict,5.249375000000001,True,blue,2.2002392173089116,0.17110918277493853,fast
B_072,aligned,2.688,True,red,2.669467639272024,0.011911835026631854,slow
B_072,conflict,5.187375,True,blue,2.669467639272024,0.09817640944955613,
B_073,aligned,2.436125,True,red,2.3986823604268794,0.012511969555368792,slow
B_073,conflict,5.819,True,blue,2.3986823604268794,0.12544073477848697,fast
B_074,aligned,2.8585000000000003,True,red,2.325132176392358,0.1113854941766992,slow
B_074,conflict,5.06725,True,blue,2.325132176392358,0.17209642412432588,
B_075,aligned,2.657,True,red,2.3580932313381737,0.042780319325947065,slow
B_075,conflict,5.249375000000001,True,blue,2.3580932313381737,0.11282748448928638,fast
B_076,aligned,2.40125,True,red,2.226639061628924,0.018172756032496018,slow
B_076,conflict,5.3656250000000005,True,blue,2.226639061628924,0.14530468077512684,fast
B_077,aligned,2.471,True,red,2.643047682262342,0.04392388352436834,slow
B_077,conflict,5.4818750000000005,True,blue,2.643047682262342,0.15145671264036362,fast
B_078,aligned,2.343125,True,red,2.5469422500295766,0.047672747782739736,slow
B_078,conflict,5.25325,True,blue,2.5469422500295766,0.10823087318474772,fast
B_079,aligned,2.560125,True,red,2.7278343755414505,0.04764565064917489,slow
B_079,conflict,5.264875,True,blue,2.7278343755414505,0.13748759854290063,fast
B_080,aligned,2.451625,True,red,2.4978698351711848,0.010952140494271895,slow
B_080,conflict,5.218375,True,blue,2.4978698351711848,0.10987574797968377,fast
B_081,aligned,2.3392500000000003,True,red,2.2155251585953493,0.028734794506823414,slow
B_081,conflict,5.39275,True,blue,2.2155251585953493,0.17961618285707937,fast
B_082,aligned,2.567875,True,red,2.39937209860666,0.025136973859697643,slow
B_082,conflict,5.381125,True,blue,2.39937209860666,0.11605615960505446,fast
B_083,aligned,2.606625,True,red,2.5343902347035714,0.031964639776266776,slow
B_083,conflict,5.23,True,blue,2.5343902347035714,0.11811022338520999,fast
B_084,aligned,2.3508750000000003,True,red,2.868899040902204,0.0680711014988476,slow
B_084,conflict,5.354,True,blue,2.868899040902204,0.1125666516461314,fast
B_085,aligned,2.629875,True,red,2.3568667258765714,0.04851084320183983,slow
B_085,conflict,5.25325,True,blue,2.3568667258765714,0.10929261962526983,fast
B_086,aligned,2.5330000000000004,True,red,2.8595210312789394,0.06851935293208863,slow
B_086,conflict,5.233875,True,blue,2.8595210312789394,0.13556794135020625,fast
B_087,aligned,2.9398750000000002,True,red,2.8680314526063624,0.028343743150690208,slow
B_087,conflict,5.50125,True,blue,2.8680314526063624,0.15496305195227286,fast
B_088,aligned,2.4555000000000002,True,red,2.7812815925953,0.05645815822901338,slow
B_088,conflict,5.419875,True,blue,2.7812815925953,0.1440647220483052,fast
B_089,aligned,2.8817500000000003,True,red,2.810140205454177,0.01896404709242931,slow
B_089,conflict,5.416,True,blue,2.810140205454177,0.13268555840507115,fast
B_090,aligned,2.6260000000000003,True,red,2.5216567690953378,0.010586586129459556,slow
B_090,conflict,5.326875,True,blue,2.5216567690953378,0.12993817103835587,fast
B_091,aligned,2.2307500000000005,True,red,2.4593693159506147,0.03711929743000699,slow
B_091,conflict,5.1525,True,blue,2.4593693159506147,0.11028389651775106,
B_092,aligned,2.2075000000000005,True,red,2.7309034684457387,0.0949061168400433,slow
B_092,conflict,6.12125,True,blue,2.7309034684457387,0.1325137818763254,fast
B_093,aligned,2.3857500000000003,True,red,2.9454460756701675,0.07576628118588788,slow
B_093,conflict,5.4353750000000005,True,blue,2.9454460756701675,0.10310106094453537,fast
B_094,aligned,2.9747500000000002,True,red,2.42127106412703,0.09966126622555184,slow
B_094,conflict,5.47025,True,blue,2.42127106412703,0.14267451243873974,fast
B_095,aligned,2.815875,True,red,2.3322890662235234,0.08591631073844423,slow
B_095,conflict,5.745375,True,blue,2.3322890662235234,0.13218995925929145,fast
B_096,aligned,2.843,True,red,2.8372506147135312,0.005520997349969576,slow
B_096,conflict,5.6446250000000004,True,blue,2.8372506147135312,0.09997374877443518,fast
B_097,aligned,2.44775,True,red,2.438163197851045,0.0109081067474478,slow
B_097,conflict,5.168,True,blue,2.438163197851045,0.1534275417513307,
B_098,aligned,2.9515000000000002,True,red,2.536775678078653,0.07429994355983112,slow
B_098,conflict,5.404375,True,blue,2.536775678078653,0.139787396051691,fast
B_099,aligned,2.250125,True,red,2.3952753897484818,0.03638647947902599,slow
B_099,conflict,6.163875,True,blue,2.3952753897484818,0.11508633920273871,fast
B_100,aligned,2.3470000000000004,True,red,2.4744772520058165,0.021338023351590067,slow
B_100,conflict,6.02825,True,blue,2.4744772520058165,0.10108107267331735,fast
B_101,aligned,2.777125,True,red,2.731235910241782,0.015553081685450587,slow
B_101,conflict,5.257125,True,blue,2.731235910241782,0.14681434677465718,fast
B_102,aligned,2.7887500000000003,True,red,2.3239042758726156,0.11035600672450907,slow
B_102,conflict,5.25325,True,blue,2.3239042758726156,0.17186938892228157,fast
B_103,aligned,2.529125,True,red,2.5249020926712364,0.014807871674405068,slow
B_103,conflict,5.129250000000001,True,blue,2.5249020926712364,0.14562873711011623,
B_104,aligned,2.35475,True,red,2.315007687234768,0.009618497368159794,slow
B_104,conflict,5.34625,True,blue,2.315007687234768,0.11063366510546685,fast
B_105,aligned,2.521375,True,red,2.528108464199357,0.010823761479717536,slow
B_105,conflict,5.40825,True,blue,2.528108464199357,0.11993979071041187,fast
B_106,aligned,2.75775,True,red,2.6288195125030325,0.0292141368245813,slow
B_106,conflict,5.37725,True,blue,2.6288195125030325,0.13608001191521585,fast
B_107,aligned,2.68025,True,red,2.8557812547088917,0.042054705660890174,slow
B_107,conflict,5.28425,True,blue,2.8557812547088917,0.13906398493661107,fast
B_108,aligned,2.862375,True,red,2.759466995485308,0.01865818381745585,slow
B_108,conflict,5.2145,True,blue,2.759466995485308,0.1423818640348649,fast
B_109,aligned,2.3702500000000004,True,red,2.7502419184393374,0.0833609967036954,slow
B_109,conflict,5.42375,True,blue,2.7502419184393374,0.12169744489773299,fast
B_110,aligned,2.3005000000000004,True,red,2.912102342984758,0.09216756527115713,slow
B_110,conflict,5.202875000000001,True,blue,2.912102342984758,0.10535365596988108,fast
B_111,aligned,2.85075,True,red,2.613887244678565,0.05140756528074957,slow
B_111,conflict,5.29975,True,blue,2.613887244678565,0.1630924882935083,fast
B_112,aligned,2.366375,True,red,2.809078405962206,0.07194131634547356,slow
B_112,conflict,5.450875,True,blue,2.809078405962206,0.13137661149115695,fast
B_113,aligned,2.660875,True,red,2.4208730051383305,0.028013475350462086,slow
B_113,conflict,5.354,True,blue,2.4208730051383305,0.09443837520826795,fast
B_114,aligned,3.0445,True,red,2.458933465220578,0.10840482134735752,
B_114,conflict,5.667875,True,blue,2.458933465220578,0.14822228949855704,fast
B_115,aligned,2.8468750000000003,True,red,2.6218694207119504,0.05563414417364054,slow
B_115,conflict,5.261,True,blue,2.6218694207119504,0.12115518984502678,fast
B_116,aligned,2.285,True,red,2.3103382829431536,0.014815597199797066,slow
B_116,conflict,5.261,True,blue,2.3103382829431536,0.16718361005884758,fast
B_117,aligned,2.7151250000000005,True,red,2.547413731549619,0.04518121891518922,slow
B_117,conflict,5.28425,True,blue,2.547413731549619,0.11406500404216352,fast
B_118,aligned,2.637625,True,red,2.286359743940872,0.07822854653317142,slow
B_118,conflict,5.2145,True,blue,2.286359743940872,0.1835179569906978,fast
B_119,aligned,2.68025,True,red,2.5634271728211475,0.03679270699518307,slow
B_119,conflict,5.37725,True,blue,2.5634271728211475,0.15712531340626418,fast
B_120,aligned,2.71125,True,red,2.7228395013924502,0.012400456001925256,slow
B_120,conflict,5.559375,True,blue,2.7228395013924502,0.13634588527203573,fast
B_121,aligned,2.7848750000000004,True,red,2.944527256753111,0.02855527409831746,slow
B_121,conflict,5.54,True,blue,2.944527256753111,0.16521963800779454,fast
B_122,aligned,2.4167500000000004,True,red,2.5935384263707975,0.039890561053761334,slow
B_122,conflict,5.34625,True,blue,2.5935384263707975,0.15772495969225897,fast
B_123,aligned,2.8701250000000003,True,red,2.791628904256377,0.028082718007449135,slow
B_123,conflict,5.53225,True,blue,2.791628904256377,0.16654023219150557,fast
B_124,aligned,2.29275,True,red,2.799967875725006,0.08016016742192422,slow
B_124,conflict,5.5748750000000005,True,blue,2.799967875725006,0.11374062373680116,fast
B_125,aligned,2.366375,True,red,2.215753623285525,0.027008467851470028,slow
B_125,conflict,5.60975,True,blue,2.215753623285525,0.125594054701423,fast
B_126,aligned,2.657,True,red,2.4396957356101376,0.045446731483444636,slow
B_126,conflict,5.42375,True,blue,2.4396957356101376,0.11579959498068393,fast
B_127,aligned,2.513625,True,red,2.8792174636867425,0.07450013229039258,slow
B_127,conflict,5.373375,True,blue,2.8792174636867425,0.16821315267995077,fast
B_128,aligned,2.839125,True,red,2.554176487120668,0.06407844182227389,slow
B_128,conflict,5.416,True,blue,2.554176487120668,0.1442286312796823,fast
B_129,aligned,3.001875,True,red,2.6263818667900822,0.06403135701334248,
B_129,conflict,5.26875,True,blue,2.6263818667900822,0.14042007274807905,fast
B_130,aligned,2.6918750000000005,True,red,2.7112066042628182,0.008366632215942553,slow
B_130,conflict,5.636875,True,blue,2.7112066042628182,0.14250361758578445,fast
B_131,aligned,2.250125,True,red,2.543932221928491,0.06245709935368412,slow
B_131,conflict,5.4315,True,blue,2.543932221928491,0.11354647997830275,fast
B_132,aligned,2.3741250000000003,True,red,2.6518347214700424,0.06968388173794221,slow
B_132,conflict,5.11375,True,blue,2.6518347214700424,0.15695080621868507,
B_133,aligned,2.505875,True,red,2.8065120444949265,0.050004385509123464,slow
B_133,conflict,5.032375,True,blue,2.8065120444949265,0.12545411372840667,
B_134,aligned,2.366375,True,red,2.436730943935343,0.011666368736389706,slow
B_134,conflict,5.3695,True,blue,2.436730943935343,0.10621148426731357,fast
B_135,aligned,2.44775,True,red,2.444460998694496,0.009757021934217302,slow
B_135,conflict,5.16025,True,blue,2.444460998694496,0.10490223226183171,
B_136,aligned,2.8817500000000003,True,red,2.8177325607584276,0.017938349949642465,slow
B_136,conflict,5.42375,True,blue,2.8177325607584276,0.14806221333698885,fast
B_137,aligned,2.699625,True,red,2.595599777265887,0.016559980401791834,slow
B_137,conflict,5.695,True,blue,2.595599777265887,0.10727539464907315,fast
B_138,aligned,2.4787500000000002,True,red,2.9495178375386453,0.07647878442306116,slow
B_138,conflict,5.373375,True,blue,2.9495178375386453,0.12206247338988949,fast
B_139,aligned,3.091,True,red,2.4491828798583777,0.07839907629260472,
B_139,conflict,5.846125,True,blue,2.4491828798583777,0.09787947209564977,fast
B_140,aligned,2.552375,True,red,2.929787112996426,0.0487186545028258,slow
B_140,conflict,5.311375,True,blue,2.929787112996426,0.09349780877932364,fast
